1,1,1,1,1,1,1,1,1,1
2,2,2,2,2,2,2,2,2,2
1,3,3,3,3,3,3,3,3,3
2,4,4,4,4,1,4,4,4,4
3,5,5,4,5,4,5,5,5,5
4,6,6,2,6,5,6,6,6,6
3,7,7,4,7,6,7,7,7,7
4,8,8,3,7,7,8,8,8,8
1,9,9,4,8,8,9,9,9,9
1,3,4,2,9,9,10,10,10,10
1,10,7,1,10,10,11,11,11,11
3,4,10,5,5,11,12,12,12,12
2,11,11,3,11,12,13,12,13,13
1,12,2,5,12,12,14,13,14,14
5,8,12,3,11,13,15,14,15,1
4,13,13,1,3,14,16,15,16,15
1,8,14,4,13,15,12,16,17,16
1,14,3,3,14,16,17,14,14,14
5,11,15,2,7,17,18,17,7,17
1,15,16,1,13,18,19,18,18,18
2,9,17,2,5,19,20,19,19,19
5,11,18,4,9,20,21,6,20,20
2,16,19,5,13,10,22,20,21,21
5,11,20,3,6,21,23,1,22,16
1,17,21,5,15,22,24,21,23,11
2,18,22,1,16,23,25,22,24,15
1,10,23,4,16,24,2,23,14,14
5,19,24,4,17,24,26,24,25,22
2,14,25,2,13,25,27,7,26,23
1,15,26,4,12,26,28,2,20,24
3,20,23,4,7,6,29,25,27,16
2,10,11,1,10,10,30,26,28,25
2,8,27,1,18,27,31,6,29,26
3,16,28,5,2,28,32,27,30,15
4,21,29,3,4,29,33,28,8,27
3,10,30,1,7,30,34,7,31,17
4,19,5,3,19,19,32,29,32,28
1,19,31,2,20,15,35,8,23,29
1,13,32,5,7,31,3,30,33,30
3,12,33,2,11,32,36,16,34,30
2,12,34,1,21,33,37,8,35,31
3,9,19,4,13,15,38,15,36,32
2,22,35,4,7,6,29,4,14,7
2,5,12,2,17,6,39,31,16,27
2,8,27,5,7,25,21,32,37,10
4,8,25,5,20,34,40,33,9,9
3,5,36,1,14,4,41,11,38,33
1,13,7,5,22,1,42,34,39,18
2,2,15,3,3,35,13,12,40,14
1,7,31,1,20,36,8,16,41,1
3,18,34,5,16,37,43,8,40,33
4,8,37,2,2,2,44,35,38,34
5,17,38,2,16,38,16,27,42,35
5,23,3,4,7,6,45,36,29,21
4,21,39,1,19,39,46,37,43,36
1,16,11,4,5,40,47,4,19,37
2,9,40,5,1,41,48,32,6,6
2,4,29,3,5,40,24,21,44,38
4,22,1,5,11,15,25,22,31,32
4,9,41,3,17,42,49,38,23,39
5,17,42,1,7,28,50,34,23,11
3,19,3,5,17,22,51,39,45,5
3,19,28,2,9,9,52,2,46,40
4,16,43,1,21,33,24,21,47,15
4,21,44,4,6,43,53,37,1,41
4,11,45,1,23,33,46,40,20,42
5,16,32,5,13,3,4,29,30,16
2,19,36,1,18,40,23,5,48,43
4,6,26,2,6,20,54,30,15,1
5,6,29,3,7,44,36,41,24,44
4,7,34,4,3,45,55,18,49,14
3,5,46,4,18,43,10,42,38,34
5,6,47,3,7,16,2,23,19,37
2,13,48,4,3,46,56,42,12,32
2,17,49,5,12,12,57,23,50,45
4,20,34,3,16,26,19,18,12,12
3,11,23,1,15,47,58,43,29,46
3,16,50,3,17,40,4,29,5,47
4,13,20,2,1,4,59,40,9,9
1,19,51,3,14,48,60,6,51,16
1,10,52,4,6,49,61,13,52,26
3,20,53,1,16,3,9,4,53,48
4,3,54,3,11,12,32,27,6,2
2,4,22,5,10,50,59,40,54,31
2,11,11,2,14,51,62,44,55,31
3,12,42,1,8,52,63,28,24,27
5,2,55,5,14,46,35,8,56,20
2,18,41,2,21,53,64,45,3,22
2,14,37,2,8,7,65,46,57,49
2,20,56,2,23,54,66,3,58,16
3,23,29,2,9,9,26,47,59,32
2,5,57,3,24,37,67,6,60,3
1,18,58,4,24,55,68,18,61,36
3,22,46,3,1,33,69,28,2,32
2,24,59,3,7,56,31,48,62,32
5,15,29,3,15,57,70,9,63,50
2,24,60,1,1,1,71,49,64,43
4,14,27,2,3,23,55,37,32,28
5,17,9,4,18,43,8,4,30,43
2,23,61,4,17,50,72,50,37,25
1,15,62,2,16,31,73,51,65,4
3,19,43,5,17,35,74,39,36,50
5,10,62,1,22,35,30,26,66,18
4,7,63,3,24,45,73,52,47,15
2,19,19,2,8,58,44,53,18,51
5,22,16,1,1,59,5,41,40,21
2,1,64,4,7,60,6,41,21,21
5,13,19,4,6,19,40,24,21,21
4,4,65,5,9,33,75,47,67,40
4,3,66,1,5,12,59,40,45,52
3,1,53,3,8,61,40,3,63,7
1,15,20,5,11,30,76,54,68,53
1,17,67,5,19,19,77,16,69,17
1,12,68,3,17,62,8,4,7,4
2,3,69,1,4,63,13,12,22,27
5,9,70,2,15,64,11,49,35,31
3,12,71,3,16,42,19,26,70,18
3,3,55,1,21,61,18,55,9,9
1,5,39,3,18,64,78,56,71,54
5,13,11,5,12,12,79,32,72,18
2,13,24,5,3,15,43,8,46,13
4,14,72,1,5,65,80,16,25,22
4,9,58,1,13,18,29,25,17,29
2,21,73,2,19,9,81,2,73,13
3,10,74,3,17,40,82,53,74,44
2,22,54,4,24,23,83,30,75,18
4,7,35,1,21,33,84,52,40,47
5,22,75,5,14,50,38,44,35,55
5,19,39,4,23,66,1,57,76,48
4,8,7,4,3,65,84,12,23,40
1,19,63,1,21,33,85,58,75,18
5,21,73,2,11,32,86,39,48,35
5,23,29,3,12,54,45,59,18,56
4,18,76,3,8,41,37,55,21,9
1,1,34,2,11,32,83,30,69,57
2,18,13,2,17,67,78,60,77,50
4,8,77,2,16,61,28,23,78,42
2,23,8,2,21,68,6,12,79,9
2,2,72,5,13,10,82,31,80,58
1,9,24,1,8,22,87,15,16,15
3,13,29,1,4,69,88,8,10,52
4,1,78,5,12,12,67,16,15,43
4,4,79,2,24,23,89,61,81,56
1,12,29,2,6,39,90,62,82,59
1,3,69,5,12,12,64,45,83,34
1,17,22,5,18,31,91,23,44,49
4,20,59,5,2,27,13,12,79,22
2,5,80,5,1,41,92,63,84,9
3,9,81,4,1,25,93,62,22,60
5,15,31,4,12,10,38,15,81,40
4,9,44,2,12,70,38,15,54,40
3,21,82,2,12,37,29,64,12,12
5,2,21,1,12,71,80,8,64,43
5,10,13,4,10,54,27,58,14,10
2,8,83,3,17,72,79,65,10,52
4,11,77,1,4,73,9,66,31,61
3,12,82,3,1,37,21,3,85,51
2,20,56,4,18,43,92,31,71,62
2,3,84,2,7,12,79,20,66,18
3,7,3,4,4,1,23,67,52,43
3,12,69,4,7,74,94,23,86,41
4,22,82,3,10,18,1,66,82,16
1,4,85,1,9,45,50,19,87,63
3,14,86,1,10,10,71,36,76,64
1,19,87,3,15,75,68,43,88,32
3,14,35,4,17,29,95,56,27,17
4,14,18,2,2,76,45,68,53,43
3,22,75,2,12,77,7,31,68,28
2,20,88,1,5,52,96,8,74,65
2,13,89,1,14,75,97,20,68,66
5,10,1,1,23,29,9,2,50,45
3,9,79,5,15,55,75,27,78,67
5,21,90,4,2,23,30,34,9,40
1,19,60,5,5,78,73,51,64,34
3,22,91,1,23,79,98,42,74,44
2,13,42,1,15,80,99,8,13,13
2,19,92,2,4,23,100,43,72,20
1,14,23,2,4,23,17,37,45,60
5,8,12,3,7,17,32,69,68,28
4,24,25,5,2,8,70,53,13,13
2,3,78,4,21,81,72,4,89,68
3,1,67,5,6,49,10,10,90,21
2,20,93,1,21,45,76,33,62,69
2,4,50,5,12,64,26,8,40,57
2,9,4,1,18,64,76,27,70,18
2,21,94,4,1,51,11,3,26,65
2,9,95,1,6,59,101,42,81,70
5,12,54,3,22,82,24,7,51,40
4,6,73,4,20,64,38,23,91,15
5,10,5,3,23,83,101,6,45,63
5,2,72,5,7,31,102,35,86,71
3,12,96,5,11,55,66,4,51,21
1,19,32,1,11,50,103,58,16,72
4,21,97,1,19,39,104,55,29,46
4,12,29,5,4,41,105,33,49,29
1,22,42,3,2,84,34,70,12,50
1,9,61,4,11,35,32,63,33,10
2,21,98,2,13,85,55,67,60,4
3,1,86,1,24,50,64,45,92,25
3,17,61,5,2,27,57,51,91,24
1,9,92,2,14,36,106,71,84,49
5,10,58,2,16,86,53,9,10,52
5,2,90,3,16,26,49,31,93,60
5,3,22,4,3,46,98,68,17,29
2,23,88,4,15,19,50,34,82,59
3,22,99,1,21,69,23,1,4,4
5,13,11,5,22,10,107,29,74,61
4,23,12,3,8,42,56,28,80,30
4,2,100,3,14,87,15,56,41,17
1,7,87,2,17,6,40,24,94,41
4,19,101,4,7,62,16,27,95,5
4,7,102,3,10,18,19,18,53,48
1,14,88,5,9,88,108,14,96,32
2,19,33,2,18,37,56,34,30,16
4,22,39,2,18,22,56,33,4,29
3,13,82,1,19,40,22,42,12,12
2,2,40,3,15,89,22,20,78,10
1,4,85,5,8,15,95,69,97,46
1,1,100,1,21,33,5,16,95,11
2,6,84,4,12,10,10,10,53,48
4,22,52,5,1,41,28,23,6,6
2,21,103,1,14,50,28,70,98,1
1,3,46,2,6,37,49,14,65,57
1,12,3,3,10,18,88,12,39,18
2,17,54,4,4,1,109,46,40,33
1,24,64,1,14,39,21,57,29,30
3,17,29,1,15,47,23,30,94,41
1,22,104,5,23,90,31,48,99,17
3,5,102,2,12,71,8,4,100,71
2,1,55,5,21,13,110,43,48,72
1,4,70,3,19,77,111,6,36,46
3,2,57,1,1,91,29,18,101,5
2,20,67,5,18,81,97,65,102,65
5,1,57,1,15,92,112,30,75,73
4,14,67,5,9,33,70,53,89,68
5,18,32,3,22,68,7,31,51,32
3,19,15,5,12,12,61,13,98,7
2,3,29,4,23,66,59,23,66,54
4,21,8,5,6,81,75,1,21,21
3,16,5,1,1,31,97,5,38,34
5,7,100,2,12,29,20,43,78,50
4,8,45,2,7,27,91,45,103,74
2,1,105,2,10,63,57,44,5,70
3,21,87,3,23,93,14,44,8,27
5,4,68,3,20,94,74,39,37,3
2,11,8,2,1,63,65,45,104,69
2,22,83,1,11,50,9,15,105,27
4,3,43,1,12,68,95,56,103,17
1,22,106,1,18,43,53,57,99,9
3,20,62,4,6,95,12,23,73,28
1,14,67,3,22,96,113,38,46,17
4,10,107,1,13,18,78,56,106,56
1,3,108,5,21,13,32,35,69,56
4,11,75,1,9,45,40,10,68,28
5,17,13,5,3,15,114,65,70,12
4,24,109,2,8,29,64,45,88,32
2,6,9,4,16,9,93,23,40,11
5,1,110,5,4,73,57,44,96,59
4,21,27,2,12,3,115,63,53,48
2,16,31,3,17,66,103,68,44,49
1,2,28,3,9,79,17,37,102,29
1,17,104,5,24,41,46,56,77,27
4,6,80,1,1,30,53,62,107,68
1,8,30,4,3,97,69,20,19,43
1,4,41,2,5,69,40,32,22,68
2,20,16,3,14,16,92,45,80,49
3,4,22,5,20,61,116,33,13,13
3,18,5,5,4,37,12,72,99,28
2,20,47,4,17,29,57,17,10,52
2,19,82,1,15,47,35,8,47,75
1,19,86,4,15,71,36,16,1,61
3,13,21,5,18,28,116,33,50,45
3,2,61,3,12,92,70,31,5,28
4,1,45,2,21,9,13,12,108,69
1,17,67,1,9,24,19,52,43,7
5,10,26,1,17,43,50,34,17,29
5,15,102,2,8,33,76,59,109,44
1,2,111,1,10,10,117,42,24,27
2,17,61,2,18,79,14,49,86,66
4,5,10,2,9,83,52,5,26,76
3,18,57,3,7,98,100,41,78,42
3,12,75,4,23,66,112,69,104,69
2,4,109,5,10,16,14,30,36,46
5,19,63,1,19,2,97,5,83,70
3,14,56,2,3,13,6,30,23,40
5,13,88,4,3,87,62,15,29,58
4,22,102,3,16,26,18,49,30,16
4,5,48,4,19,19,113,19,54,31
1,7,101,3,4,50,15,14,46,40
5,7,65,4,8,75,97,1,77,56
1,11,29,2,22,18,118,52,69,57
2,19,51,3,5,58,30,26,39,18
2,11,64,3,15,61,40,24,7,26
4,15,76,2,21,49,23,51,98,69
2,9,73,5,5,11,31,48,110,62
1,24,12,2,22,1,58,43,65,4
5,3,22,5,4,73,9,66,104,69
3,14,30,1,8,99,3,30,18,25
2,19,33,4,22,52,117,42,111,51
3,10,91,3,18,27,117,23,112,58
2,9,34,5,24,70,91,44,16,4
2,17,94,2,12,41,52,2,79,77
4,21,49,2,11,32,79,65,34,62
1,10,50,1,3,48,40,24,67,34
4,16,18,4,4,84,33,73,21,64
2,16,109,1,24,85,28,65,89,68
1,9,69,4,14,87,106,2,39,60
2,14,8,1,13,100,6,6,61,31
3,4,89,3,22,82,43,5,102,7
4,13,85,5,5,11,19,59,103,56
3,1,29,1,23,45,83,42,71,27
