1,1,1,1,1,1,1,1,1,1
2,2,2,2,2,2,2,2,2,2
3,3,3,3,3,3,3,3,3,3
4,4,4,4,4,4,4,3,1,4
5,5,5,5,5,5,4,4,4,5
6,6,6,6,6,6,3,2,5,6
7,7,7,7,7,7,5,2,6,7
8,8,8,8,8,8,5,1,5,8
9,9,9,9,9,9,6,1,3,9
10,10,10,10,10,10,7,1,6,10
11,11,11,11,11,11,8,5,7,11
12,12,12,12,12,12,3,6,8,12
13,13,13,13,13,13,4,7,3,13
14,14,14,4,14,14,6,8,5,14
15,15,15,14,15,15,7,9,6,15
16,16,16,15,16,16,9,3,9,16
17,17,17,16,17,17,10,10,5,17
18,18,18,17,18,18,1,7,8,18
11,19,19,18,19,19,11,6,7,19
19,20,20,19,20,20,6,9,7,20
18,21,21,20,21,21,5,6,9,21
17,17,22,21,22,22,8,10,1,22
20,22,23,22,23,23,8,10,9,23
21,23,24,23,24,24,7,7,8,24
22,24,25,24,25,25,11,7,2,25
23,25,26,25,26,26,11,3,3,26
24,26,27,26,27,27,2,5,10,27
25,27,28,27,28,28,1,6,4,28
26,28,29,28,29,29,10,10,6,29
27,29,30,29,30,30,11,3,5,30
28,30,31,30,31,31,8,9,4,31
29,31,32,31,32,32,11,9,4,32
30,32,33,32,33,33,11,8,7,33
31,33,34,33,34,34,7,4,8,34
32,34,35,34,16,35,4,7,11,35
33,35,36,35,35,36,4,2,2,15
34,36,37,21,36,37,2,5,5,36
35,37,38,36,37,38,8,11,4,37
36,38,39,37,38,39,1,6,11,38
37,39,40,38,39,40,1,11,6,39
38,40,41,39,40,41,7,2,7,40
39,41,42,40,41,42,9,5,4,41
40,42,43,41,42,43,10,8,2,1
41,43,44,42,43,44,4,6,7,42
42,44,45,43,44,45,1,3,1,43
43,45,46,44,45,46,2,11,7,44
44,46,47,45,46,47,4,4,4,45
45,21,48,27,47,48,2,1,11,46
46,47,49,46,48,31,4,1,7,47
12,21,50,47,49,49,7,10,7,48
47,48,51,48,50,50,2,6,5,49
48,49,52,49,51,51,11,5,11,50
11,50,53,50,52,52,1,4,10,51
49,51,54,51,53,53,7,7,5,52
50,52,55,52,54,54,1,10,5,53
51,53,56,53,55,55,4,10,1,54
52,54,57,54,56,42,10,3,11,55
53,55,58,55,57,56,6,12,8,56
54,56,59,56,58,57,3,10,10,57
55,57,60,39,59,58,3,4,2,58
56,58,61,57,60,59,5,11,1,30
43,59,62,58,61,60,4,6,11,59
57,60,63,59,62,61,10,7,4,60
58,61,64,60,63,62,1,6,6,61
59,62,65,61,64,63,4,10,3,62
60,63,66,62,16,64,1,7,10,63
61,64,67,63,65,65,5,6,3,64
62,21,68,56,66,66,2,12,10,65
63,65,69,64,67,67,10,6,7,66
64,66,70,65,68,68,5,4,10,67
65,67,71,66,69,69,11,10,11,68
66,68,72,67,70,70,7,4,7,69
67,69,73,68,71,71,8,2,6,70
68,70,49,69,72,72,8,3,6,45
69,71,74,70,73,73,7,5,3,71
70,72,75,71,74,74,5,12,2,72
71,73,76,72,75,75,9,12,7,73
72,74,77,73,76,76,5,12,9,74
73,75,78,74,77,77,2,9,8,75
74,38,74,75,78,78,11,3,11,76
75,76,79,76,79,79,3,6,5,77
76,77,80,77,80,80,11,10,7,16
77,78,81,78,78,81,3,2,3,78
78,79,82,79,81,82,10,2,11,79
79,80,83,80,82,83,7,6,1,80
80,81,84,50,83,84,9,9,5,81
5,82,85,81,84,85,11,3,10,82
81,83,86,82,85,86,4,10,1,83
82,55,87,29,86,87,5,4,2,84
83,84,88,83,87,88,3,3,1,85
84,85,89,84,88,89,11,5,7,86
69,71,90,85,40,90,3,12,9,87
85,86,91,86,69,91,10,12,1,88
86,87,92,87,89,92,3,5,4,89
87,88,93,88,90,93,7,4,1,90
88,89,94,89,65,94,7,1,4,91
89,90,95,58,91,95,5,12,6,10
42,91,96,90,92,96,6,6,10,92
90,92,97,91,93,97,3,3,11,93
91,93,98,92,94,98,5,1,8,94
92,94,99,47,95,99,6,9,8,95
93,95,100,37,96,100,2,12,5,96
42,76,101,93,97,101,1,11,6,97
94,96,102,94,98,102,2,8,11,98
95,97,103,95,99,103,11,12,5,61
96,98,104,96,100,20,8,11,8,99
97,99,59,97,101,104,6,10,8,100
98,100,23,98,102,105,8,1,8,101
99,101,105,99,103,106,1,12,4,102
100,102,106,100,104,107,6,8,3,103
101,103,107,69,105,108,6,9,6,104
102,104,108,101,106,109,6,2,10,105
81,83,109,102,107,110,7,1,8,106
103,105,110,103,108,111,4,2,5,59
104,106,111,104,109,112,1,9,6,107
105,107,112,105,110,113,3,2,3,108
106,108,113,106,111,15,5,6,7,109
107,109,114,107,107,114,11,9,8,110
108,110,115,108,112,115,6,1,1,111
109,111,116,109,113,116,6,4,2,112
18,112,117,110,114,117,6,6,11,113
110,113,118,111,115,118,2,4,4,18
111,114,119,83,116,119,4,3,1,114
112,21,120,49,117,120,6,7,10,115
113,115,121,6,118,121,4,11,2,116
97,116,122,26,119,122,8,9,7,117
114,94,123,112,120,123,3,3,10,49
115,117,124,113,121,32,10,5,11,118
17,20,125,114,122,124,6,7,9,119
116,98,126,115,123,125,1,12,10,120
117,118,127,116,124,126,4,5,9,121
118,119,128,117,125,127,4,12,10,122
119,9,129,95,126,128,10,8,1,123
120,120,44,118,127,129,3,11,6,124
121,121,130,119,128,130,2,2,8,2
122,122,131,120,129,131,4,1,4,125
123,39,132,121,130,132,1,10,8,126
124,123,133,122,131,133,11,11,5,61
22,64,134,123,132,134,4,2,5,127
125,124,135,124,78,135,6,6,10,128
126,125,136,125,133,136,9,6,9,129
127,126,137,126,134,137,8,3,5,26
128,127,138,81,135,138,4,11,7,130
129,128,59,46,136,139,6,9,11,131
130,129,139,30,8,140,3,1,5,132
121,130,93,127,137,141,9,3,10,133
131,131,140,128,138,142,6,4,4,134
132,132,141,129,139,143,1,4,5,97
133,133,142,130,140,144,8,11,2,135
134,134,143,131,141,145,4,11,11,136
135,135,144,2,142,146,1,5,7,137
136,136,145,132,143,147,7,12,10,138
137,137,146,133,144,148,2,3,6,75
67,138,147,134,145,149,11,10,11,139
11,139,148,8,145,150,3,3,7,140
138,11,149,135,146,24,8,5,8,141
139,140,150,136,147,151,4,10,9,142
124,141,116,137,148,152,4,10,8,143
44,142,151,138,149,153,10,10,9,144
140,143,152,139,150,154,1,3,4,145
141,144,153,140,151,155,3,8,4,146
142,145,154,141,152,149,3,11,11,147
143,146,155,142,153,156,5,11,5,148
144,147,156,143,154,157,7,3,3,149
145,148,157,12,124,158,11,12,11,150
146,149,158,107,155,159,3,7,4,151
147,150,159,144,156,31,6,6,2,152
148,151,135,145,157,160,5,4,5,153
149,152,160,58,158,161,4,10,6,154
150,89,49,146,159,162,8,5,5,144
151,153,161,147,160,163,6,5,5,155
152,154,162,148,161,164,4,6,1,156
68,155,69,118,96,165,3,4,5,157
153,65,163,149,162,166,10,11,6,158
154,156,164,150,163,167,3,1,4,159
155,157,142,151,164,168,4,10,10,160
156,158,165,35,165,169,10,11,11,136
86,159,166,152,166,170,11,1,6,161
157,160,167,153,167,171,2,10,6,80
158,161,168,154,168,172,6,10,1,162
159,162,169,7,169,173,4,7,11,163
160,163,170,9,170,174,5,4,5,58
161,164,133,155,171,175,10,11,4,164
162,131,171,95,172,88,11,3,3,165
163,165,172,153,173,176,3,9,6,166
164,19,173,156,174,159,10,4,6,167
165,166,174,157,175,177,10,8,1,47
166,167,175,158,176,15,2,5,6,168
167,168,176,159,177,178,2,12,2,169
168,114,177,160,178,179,9,9,5,49
169,169,178,161,179,180,1,6,4,170
170,170,45,162,180,181,6,9,4,171
171,171,179,163,181,182,9,5,8,107
172,172,180,164,31,183,11,7,5,69
173,23,181,165,182,153,1,9,2,172
174,71,182,166,183,137,9,2,3,173
175,173,183,167,184,31,2,5,10,174
176,174,7,168,185,184,2,8,11,123
139,175,116,169,186,185,2,6,6,94
177,176,184,170,187,186,5,2,1,95
178,177,185,171,188,182,4,1,3,175
179,178,186,172,162,187,9,9,1,176
126,179,187,173,189,188,3,4,5,81
180,180,188,174,190,189,4,11,1,177
181,181,189,175,191,190,2,2,6,178
182,182,190,176,192,191,1,2,6,135
183,183,191,177,8,2,9,12,11,179
184,53,192,92,193,192,2,10,6,180
49,184,193,178,194,54,1,9,10,181
185,130,194,179,195,193,1,12,8,182
124,185,167,180,196,194,9,11,10,183
186,186,195,181,197,195,7,9,7,184
187,187,196,182,170,174,5,9,8,185
188,188,193,50,198,196,11,6,6,186
189,189,197,183,153,197,4,3,11,187
190,190,198,184,31,198,10,11,9,106
191,172,199,185,199,199,1,5,7,188
105,191,43,186,200,200,10,12,11,189
192,9,200,187,201,201,1,8,5,190
193,143,201,11,202,202,4,7,4,191
194,192,202,188,203,203,6,1,3,192
195,137,203,189,193,204,4,5,10,163
196,193,204,190,204,205,3,2,10,193
197,194,205,124,205,206,5,12,3,194
198,195,206,191,206,207,1,5,9,121
199,156,207,192,207,208,7,2,3,95
200,196,56,193,208,209,2,2,5,48
201,197,208,194,183,94,10,1,10,195
9,198,160,58,55,210,8,4,1,173
202,199,209,195,209,211,8,2,4,196
203,200,210,15,210,212,11,12,1,86
204,39,211,196,211,213,11,5,9,197
205,201,212,197,212,214,10,11,9,11
180,94,213,198,109,133,4,3,4,198
206,202,144,149,213,215,2,1,7,60
207,203,214,199,45,216,8,2,7,199
208,204,215,14,214,217,9,9,1,200
120,40,216,200,215,218,4,4,9,201
209,205,217,201,216,219,9,2,10,202
210,206,218,202,217,125,1,2,11,203
211,207,219,203,41,220,11,3,2,204
212,208,220,204,218,221,2,10,9,9
213,209,29,33,16,222,3,6,4,205
214,210,221,205,147,223,6,3,10,206
215,211,193,206,219,224,2,5,6,207
216,178,222,207,220,225,8,5,6,208
217,212,223,208,31,226,3,8,10,209
129,128,224,209,221,227,3,9,8,210
218,213,225,210,222,228,4,4,9,211
54,130,226,211,37,229,3,3,6,166
219,214,227,212,223,230,4,1,2,212
220,215,130,2,224,231,1,7,10,63
113,216,228,213,225,232,4,9,9,213
221,217,229,214,124,233,8,4,6,214
222,218,230,12,20,123,2,10,10,215
18,219,231,29,226,234,9,4,11,216
223,192,232,6,227,235,2,5,4,217
224,220,233,215,228,236,10,4,10,218
225,221,234,216,229,237,3,3,7,219
226,190,235,119,230,30,11,12,10,31
227,101,236,217,9,238,2,12,5,220
228,222,237,218,231,239,9,11,8,221
229,223,238,219,23,240,4,3,5,222
230,224,239,220,232,47,1,1,4,67
231,225,240,221,233,167,7,11,11,223
232,226,241,222,190,241,5,1,10,224
233,227,242,164,234,145,8,12,6,225
234,228,243,223,235,242,6,2,11,226
235,229,244,224,236,243,4,5,10,227
151,153,245,225,237,244,1,12,3,228
236,230,246,226,205,245,5,1,10,64
237,231,247,227,238,246,3,7,2,151
238,232,248,228,239,247,1,9,1,229
239,233,249,191,240,248,10,1,6,230
240,234,250,229,241,157,7,8,4,231
241,235,251,230,10,249,6,8,11,232
242,236,252,198,242,250,11,2,4,233
243,237,253,231,243,251,8,3,5,234
189,31,254,232,244,252,4,10,3,92
244,88,90,176,245,253,5,1,8,235
243,237,255,233,246,254,9,1,4,34
229,238,256,234,138,255,11,10,3,215
245,239,257,235,206,256,7,2,11,95
246,240,258,193,247,257,5,2,4,135
247,241,259,179,248,258,2,1,1,236
248,242,260,205,249,259,3,12,3,237
249,243,261,236,250,260,5,8,11,238
250,244,5,237,251,260,4,4,7,239
251,144,262,238,252,261,6,7,4,171
188,245,7,239,253,262,5,3,1,240
196,246,263,240,254,263,6,3,5,241
252,247,233,215,255,264,5,11,3,242
253,248,264,234,256,265,11,8,7,128
254,249,265,241,123,75,3,8,4,243
255,250,125,242,257,266,3,5,3,244
256,251,245,225,258,267,5,8,3,146
257,252,266,156,259,268,8,6,5,158
258,66,267,91,260,24,5,8,7,245
259,253,268,243,261,269,4,9,5,23
260,254,269,244,262,270,1,7,1,64
261,255,43,245,263,271,2,4,1,246
262,3,26,209,264,272,7,12,2,247
263,61,270,246,265,151,10,9,4,82
251,256,271,247,266,273,6,7,9,248
264,257,272,248,267,274,6,2,11,203
265,25,273,249,268,275,3,6,11,249
266,258,274,250,269,276,5,6,4,24
206,259,275,3,270,277,8,10,7,250
23,260,276,251,179,278,7,1,8,106
267,261,277,252,271,229,5,5,9,24
268,262,278,228,272,279,9,6,7,251
