1,1,1,1,1,1,1,1,1,1,1
2,2,2,2,2,2,2,2,2,2,2
3,3,3,3,3,3,3,3,3,3,3
1,1,4,1,4,4,4,4,4,4,4
4,4,5,2,4,5,5,5,5,5,5
5,5,1,4,2,6,6,6,3,6,6
6,6,6,5,5,7,7,7,6,7,7
7,7,7,5,3,8,8,8,4,8,8
8,8,5,6,6,9,9,9,7,9,9
9,9,5,6,7,10,10,10,3,10,10
10,10,6,7,1,11,11,11,8,11,11
11,11,8,8,2,12,12,12,5,12,12
12,12,9,4,4,13,13,13,9,13,13
13,13,10,9,6,14,14,14,10,14,14
14,14,10,3,2,15,15,15,2,15,15
15,15,10,8,3,16,16,16,9,16,16
16,16,4,8,8,17,17,17,11,17,17
17,17,11,1,5,18,18,18,12,18,18
18,18,11,2,8,19,19,19,10,19,19
19,19,4,6,6,20,20,20,5,20,20
20,20,11,2,9,21,21,21,12,21,21
21,21,2,10,8,22,22,22,11,22,22
22,22,7,6,9,23,23,23,5,23,23
23,23,4,4,10,24,24,24,10,24,24
24,24,10,3,3,25,25,25,6,25,25
25,25,12,6,6,26,26,26,12,26,26
26,26,12,7,2,27,27,27,10,27,27
27,27,6,10,4,28,28,28,11,28,28
28,28,11,10,4,29,29,29,11,29,29
29,29,1,3,10,30,30,30,5,30,30
30,30,12,10,9,31,31,31,9,31,31
31,31,8,6,5,32,32,32,10,32,32
32,32,10,9,6,33,33,33,11,33,33
33,33,1,7,5,34,34,34,11,34,34
34,34,8,4,4,35,35,35,8,35,35
35,35,11,2,5,36,36,36,6,36,36
36,36,10,7,6,37,37,37,7,37,37
37,37,1,8,5,38,38,38,1,34,38
38,38,6,9,1,39,39,39,7,38,39
39,39,12,8,8,40,40,40,9,5,35
40,40,10,5,8,41,41,41,3,39,40
41,41,4,4,10,42,42,42,10,40,41
42,42,12,5,6,43,43,43,8,41,42
43,43,9,8,4,44,44,44,2,42,43
4,4,4,3,10,45,45,45,2,43,44
44,44,11,1,1,46,46,46,4,44,45
45,45,12,6,5,47,47,47,3,34,46
46,28,12,4,5,48,48,48,11,45,47
