1,1,1,1,1,1,1,1,1,1,1
2,2,2,2,1,2,2,2,2,2,2
3,3,2,3,2,3,3,3,3,3,3
2,3,1,4,3,4,4,4,4,4,4
4,2,2,5,2,5,5,5,5,5,5
5,4,1,6,4,6,6,6,6,6,6
1,3,3,7,4,7,7,7,7,7,7
2,1,4,8,2,8,8,8,8,8,8
5,2,4,9,5,9,9,9,9,9,3
4,5,4,10,2,10,10,10,10,10,9
4,1,5,11,2,11,11,11,11,11,10
3,5,3,12,1,12,12,12,12,12,11
2,1,5,13,4,13,13,13,13,13,12
1,4,1,14,2,10,10,13,13,14,13
3,3,1,15,4,9,14,14,14,9,14
3,2,3,16,2,14,15,15,15,15,15
4,6,5,17,3,15,16,16,16,16,16
2,4,5,18,2,16,17,17,17,17,17
4,3,5,19,4,17,18,16,16,18,18
4,1,5,20,2,1,19,18,18,19,19
3,5,2,21,3,18,20,19,19,20,20
4,3,5,19,2,19,21,20,20,21,10
1,1,3,22,2,20,22,21,21,22,21
4,4,1,23,1,21,23,22,22,23,9
5,1,2,8,5,10,24,23,23,24,22
2,1,2,24,1,22,25,24,23,9,14
5,5,3,7,2,4,26,25,24,25,23
5,2,5,25,3,10,27,26,14,1,1
1,4,3,26,1,11,28,27,12,26,19
2,5,1,27,1,1,1,28,25,27,24
1,6,2,28,5,16,3,29,26,11,10
2,1,2,24,2,7,29,30,27,17,17
4,6,3,29,1,20,30,8,8,28,25
5,4,3,30,1,23,1,31,28,29,26
4,1,4,31,1,24,31,14,14,30,3
2,5,3,32,1,13,32,13,13,12,11
2,4,2,33,5,10,24,32,29,31,27
1,3,2,34,1,10,2,32,29,6,6
1,2,2,35,5,22,14,9,9,32,28
2,4,5,18,1,21,23,33,4,33,29
4,1,4,36,3,23,33,34,30,34,23
4,3,1,12,5,10,34,23,23,35,30
1,6,2,28,1,20,33,35,31,36,10
2,5,2,37,2,25,35,36,22,37,31
2,1,3,1,1,16,36,37,32,38,6
3,1,4,38,2,5,5,38,7,39,32
5,2,2,1,2,5,5,39,33,40,33
5,6,1,39,4,13,37,40,12,41,34
4,5,2,40,3,15,38,21,21,15,15
5,1,3,33,3,26,39,14,14,42,35
4,6,5,41,4,17,18,41,34,43,32
5,3,4,28,5,25,40,1,1,44,34
4,5,5,42,5,8,41,42,5,35,30
3,3,2,43,3,6,42,43,7,28,25
5,3,4,28,3,11,43,44,35,45,36
1,2,4,44,5,16,44,45,18,22,21
1,4,2,20,4,27,45,37,32,46,25
4,5,1,45,3,15,46,26,14,31,27
3,2,2,46,3,8,47,46,7,47,37
2,1,5,30,1,19,15,47,36,48,38
4,3,5,19,1,19,48,6,6,49,22
5,1,2,8,4,18,49,45,18,50,39
4,4,1,23,3,21,50,48,37,51,15
1,6,5,47,1,28,51,49,38,52,40
3,2,2,46,5,19,52,20,20,12,11
4,3,3,48,4,18,15,33,4,53,41
2,3,1,4,1,14,46,33,4,39,32
3,5,5,9,5,3,46,50,36,54,42
1,1,2,3,1,25,51,35,31,43,32
1,2,4,49,1,23,1,51,22,34,23
1,6,4,50,5,3,46,52,33,55,34
4,2,2,11,1,27,53,42,5,56,33
4,4,3,51,4,2,29,53,22,6,6
3,6,2,52,2,3,54,54,39,54,42
5,5,4,53,5,11,13,55,40,54,42
2,6,5,54,2,9,30,39,33,38,6
2,6,3,55,1,28,51,56,7,10,9
1,6,3,56,4,21,44,57,32,51,15
2,1,4,8,5,2,55,49,38,3,3
2,1,1,57,3,1,21,11,11,57,41
2,4,2,33,3,11,56,58,41,58,2
1,5,2,44,4,17,14,59,8,59,43
4,2,3,58,1,28,51,60,12,31,27
5,6,4,59,5,17,38,33,4,37,31
4,1,2,60,2,12,57,61,36,60,44
3,4,3,61,5,8,8,62,42,29,26
5,6,3,62,5,25,58,58,41,61,14
3,3,3,63,4,11,59,8,8,5,27
4,2,2,11,5,1,60,56,7,62,16
2,1,1,57,2,17,61,61,36,22,21
4,2,1,64,3,13,62,63,43,9,14
2,6,2,29,2,7,29,56,7,7,7
2,2,1,65,5,28,63,64,22,54,42
1,1,1,66,2,10,10,44,35,63,45
4,6,1,55,5,20,64,25,24,21,10
2,1,4,30,1,14,65,23,23,40,33
2,3,2,67,3,28,19,64,22,7,7
4,6,1,68,4,28,66,65,17,64,24
4,2,2,11,3,27,67,50,36,65,46
4,1,4,31,4,8,68,66,44,31,27
3,4,1,69,5,12,69,67,40,49,22
5,3,4,66,2,9,70,63,43,60,44
1,1,2,70,5,28,70,68,35,23,9
3,6,1,71,4,6,57,60,45,6,6
4,5,1,72,2,4,71,57,32,49,22
5,5,3,7,4,18,67,69,46,66,34
3,1,5,73,5,22,52,70,21,40,33
2,6,5,74,3,5,53,42,5,67,33
5,1,1,28,4,14,11,25,24,27,24
1,6,4,16,2,9,30,42,5,29,26
4,3,4,35,5,29,72,71,47,66,34
4,1,1,49,4,3,73,72,41,52,40
3,3,1,8,1,26,74,31,28,39,32
4,4,5,8,3,17,70,25,24,34,23
4,4,4,75,3,1,75,73,3,68,47
5,5,3,7,4,10,76,44,35,69,48
5,1,2,76,3,8,36,29,26,62,16
2,5,3,43,2,27,77,4,4,70,49
2,2,3,77,4,1,50,73,3,9,3
5,4,5,78,2,20,78,74,28,26,19
2,4,2,33,4,1,50,63,43,71,50
4,3,3,50,4,29,79,8,8,22,21
1,6,1,4,2,13,80,75,29,13,12
2,3,3,3,1,6,81,54,39,67,33
3,1,5,79,1,21,23,15,15,72,37
5,3,3,80,3,12,82,16,16,37,31
2,5,5,81,2,30,76,11,11,36,51
4,4,5,82,1,27,53,66,44,6,6
4,5,3,83,2,14,36,46,7,17,17
1,1,3,47,2,16,55,76,48,73,52
5,2,4,51,3,16,83,77,49,71,50
5,5,1,36,2,10,10,47,39,74,45
4,6,5,17,1,17,84,51,22,24,22
4,2,2,11,3,23,85,62,42,22,21
5,6,3,29,3,22,86,14,14,3,3
5,5,5,84,3,30,70,54,39,9,14
2,2,1,78,5,20,87,59,8,55,34
1,2,1,18,3,25,88,78,50,29,26
3,1,2,85,2,2,89,24,23,10,9
4,5,5,65,4,18,15,64,22,75,53
2,5,1,86,4,19,47,30,27,76,54
4,6,2,61,5,3,10,3,3,5,38
3,4,2,87,4,7,7,50,36,18,18
5,4,5,78,5,19,52,61,36,71,50
4,5,5,88,5,5,38,59,8,17,17
5,5,3,51,2,24,62,48,37,47,37
5,2,5,25,4,8,3,79,51,47,37
5,6,5,14,5,24,90,64,22,34,23
1,1,5,32,3,11,56,80,40,71,50
4,4,1,40,2,19,91,6,6,77,18
5,5,4,53,4,22,66,14,14,77,18
2,3,4,7,5,28,63,37,32,63,45
4,3,4,35,1,14,46,45,18,37,31
5,3,5,82,1,22,25,30,27,57,41
2,5,1,89,2,28,8,47,39,32,28
3,5,5,70,2,6,30,81,52,58,2
3,1,4,42,5,1,3,75,29,78,55
4,1,3,23,3,5,92,82,53,78,55
1,5,5,76,3,14,93,45,18,37,31
2,2,2,64,5,20,94,1,1,24,22
1,5,3,90,4,29,70,26,14,16,16
5,6,2,76,3,20,95,36,22,34,23
1,1,3,11,2,22,7,28,25,79,56
4,3,3,48,5,30,96,76,48,12,11
5,4,3,10,4,17,18,65,17,69,48
5,2,3,10,4,29,79,69,46,17,17
2,5,1,27,1,24,31,71,47,10,9
1,6,2,28,3,21,97,83,54,41,34
1,2,2,76,4,7,7,5,5,67,33
3,1,1,91,1,20,33,74,28,75,53
5,2,4,92,1,7,98,29,26,23,9
4,5,5,93,4,4,99,54,39,57,41
4,3,1,12,1,20,33,40,12,31,27
3,5,5,9,4,12,11,35,31,11,7
1,5,5,76,1,20,100,25,24,46,25
1,3,1,75,1,1,1,36,22,80,57
4,6,1,37,4,8,5,25,24,41,34
2,3,2,69,5,28,63,5,5,44,34
5,2,2,30,4,17,18,12,12,54,42
4,1,4,31,1,20,33,74,28,3,3
3,4,1,69,5,8,41,5,5,9,25
5,1,4,94,5,5,39,74,28,62,16
1,5,4,75,1,25,33,64,22,70,49
2,2,3,77,1,14,46,1,1,77,18
3,1,5,53,4,26,94,84,31,46,25
2,5,5,95,5,3,46,85,16,32,28
4,5,5,93,2,4,101,52,33,81,38
4,6,2,61,3,22,86,83,54,46,25
2,6,4,96,5,27,51,76,48,77,18
1,3,1,75,5,3,46,24,23,23,9
2,6,4,97,3,13,62,29,26,69,48
1,1,5,98,4,12,11,52,33,57,41
5,1,2,99,2,24,37,41,34,53,41
5,2,3,10,2,22,65,3,3,31,27
4,1,1,11,2,13,80,25,24,79,56
5,3,3,80,4,19,29,4,4,73,52
4,3,4,35,3,25,9,37,32,38,6
2,5,3,74,3,24,90,2,2,82,58
2,3,2,69,4,20,102,70,21,83,17
1,6,4,50,5,24,103,19,19,61,14
1,6,2,28,1,23,1,76,48,67,33
1,5,3,9,2,30,43,23,23,2,2
1,4,5,100,4,16,94,20,20,6,6
4,1,5,71,4,8,104,28,31,5,5
4,4,2,62,5,5,105,2,2,51,15
4,5,2,77,2,4,26,85,16,10,9
5,2,4,51,3,2,88,46,7,4,4
3,3,3,63,2,20,30,53,8,56,33
5,3,4,28,4,7,74,86,25,81,38
4,3,5,19,4,25,58,79,51,57,44
1,5,1,101,1,6,28,81,52,36,10
3,6,5,15,1,8,3,80,40,73,52
5,2,1,102,3,12,82,13,13,27,24
2,6,1,49,2,5,106,10,10,14,13
1,3,5,71,4,5,20,54,39,62,16
4,5,3,103,3,30,70,37,32,30,3
1,2,3,104,1,27,53,79,51,23,9
5,5,3,105,3,7,35,87,55,84,59
2,4,4,106,5,26,69,58,41,38,6
3,3,2,3,2,15,46,49,38,53,41
3,5,3,12,5,12,78,61,36,79,56
1,6,5,47,4,1,107,25,24,38,6
3,4,1,51,2,22,108,15,15,79,56
4,5,1,72,4,19,82,16,16,51,15
2,1,5,30,5,17,38,24,23,78,55
3,1,5,79,4,12,11,18,18,85,60
1,3,2,107,5,8,41,56,7,84,59
5,4,1,6,3,10,27,37,32,13,12
1,3,5,108,3,8,48,34,30,36,10
1,6,3,109,3,23,62,54,39,27,24
4,1,5,11,4,4,99,26,14,56,33
2,4,4,106,5,26,69,29,26,69,48
5,3,4,28,5,5,51,46,7,44,34
4,1,4,31,2,2,108,66,44,71,50
1,5,3,110,3,12,109,9,9,71,50
3,6,4,101,2,27,77,28,25,14,13
3,2,4,7,1,6,100,29,26,86,8
2,6,2,63,2,13,80,3,3,4,4
1,3,2,34,4,20,23,16,16,65,46
5,3,5,84,2,24,110,13,13,81,38
4,5,5,93,4,17,18,31,28,58,2
3,6,1,81,5,6,111,88,40,59,43
4,3,4,35,3,5,53,83,54,2,2
2,1,4,111,4,22,12,74,28,50,39
4,4,5,82,4,6,96,57,32,18,18
5,6,4,45,2,2,54,58,41,72,37
5,6,4,16,4,9,108,11,11,38,50
5,4,2,112,4,4,99,60,45,26,19
4,4,5,82,1,27,85,41,34,50,39
2,2,1,113,2,3,3,10,10,9,3
5,1,3,49,1,22,25,66,44,17,17
4,6,5,17,2,13,87,75,29,3,61
1,6,5,114,4,22,48,6,6,50,39
4,1,5,11,5,30,105,67,40,47,37
2,3,2,69,1,15,86,56,7,69,48
4,2,1,35,1,14,46,18,18,26,19
5,2,2,30,1,21,106,63,43,73,52
5,6,1,100,1,19,112,16,16,5,5
1,4,4,61,5,10,24,34,30,68,47
2,6,1,49,3,17,113,71,47,31,27
3,3,3,79,5,14,114,76,48,33,29
2,1,4,88,1,13,32,43,7,87,62
2,2,2,2,1,11,28,24,23,75,53
1,4,4,61,3,29,30,77,49,38,6
2,2,4,68,1,16,36,28,25,78,55
3,5,1,88,4,24,115,77,49,36,51
4,4,3,51,5,30,22,74,28,88,63
3,4,2,76,4,29,79,51,22,45,36
5,3,2,21,2,23,1,58,41,30,3
4,1,5,11,4,23,34,2,2,89,5
2,6,2,29,5,26,69,40,12,13,12
5,4,1,6,2,29,22,3,3,47,37
4,4,3,75,3,25,88,55,40,23,9
1,6,5,47,5,18,111,17,17,52,40
1,6,2,115,2,20,78,60,45,76,54
3,4,5,116,3,2,88,3,3,11,10
4,4,3,29,1,3,31,48,37,18,18
2,3,2,69,4,29,79,71,47,77,18
4,6,5,19,4,21,44,64,22,84,59
5,3,2,101,5,16,92,74,28,80,57
3,3,5,51,4,17,102,73,3,75,53
1,4,2,20,3,12,115,89,45,23,9
4,2,2,117,1,28,51,50,36,77,18
3,5,5,59,2,6,100,51,22,36,10
2,5,3,34,2,2,54,81,52,30,3
1,6,2,28,5,20,36,34,30,50,39
3,4,5,51,2,9,39,62,42,62,16
2,5,5,86,4,27,20,50,51,54,42
4,6,3,117,1,14,46,34,30,1,1
3,6,1,60,2,5,5,58,41,17,17
4,1,1,49,2,10,20,70,21,19,19
5,3,2,21,5,21,45,8,8,53,41
5,5,4,53,4,30,116,8,8,68,47
5,6,4,45,4,22,48,39,33,58,2
5,1,1,28,5,16,53,76,48,25,23
5,1,5,58,4,2,84,80,40,25,6
3,2,1,118,5,2,88,14,17,46,25
2,2,1,16,4,20,23,41,34,25,23
5,4,3,119,4,24,115,13,13,90,54
3,5,4,87,1,28,51,72,41,60,44
1,1,2,39,4,6,6,66,44,12,11
3,4,4,1,5,18,76,54,39,81,38
4,6,4,115,2,11,11,78,50,78,55
1,5,1,30,3,10,27,90,18,58,2
3,2,2,46,5,3,24,10,10,75,53
2,3,3,95,2,14,29,20,20,87,62
2,3,3,89,2,22,65,91,56,7,7
5,3,5,100,4,26,94,30,27,13,12
1,5,1,114,3,5,53,33,4,7,7
4,1,3,23,5,8,41,73,3,28,25
5,2,2,76,1,8,3,23,23,61,17
2,1,5,30,4,10,117,76,48,57,41
3,6,2,52,3,23,62,58,41,84,59
1,1,1,66,4,13,13,16,16,81,38
3,2,3,120,4,6,22,76,48,45,36
3,5,1,15,5,1,114,49,38,17,17
3,2,2,46,2,11,73,51,22,45,36
2,2,2,2,2,1,19,88,40,3,3
2,4,1,110,5,27,51,52,33,52,40
1,1,4,61,5,13,116,59,8,25,23
5,5,2,4,5,24,103,53,8,68,47
1,4,1,121,4,25,118,4,4,91,26
1,3,2,20,2,23,1,80,40,23,9
3,2,2,46,5,19,70,32,29,27,24
4,1,5,11,2,30,30,39,33,77,18
1,1,1,66,5,4,119,4,4,26,19
1,3,1,69,1,10,2,69,46,59,43
1,6,3,109,5,17,38,82,53,53,41
2,3,1,4,1,9,2,34,20,33,29
1,4,5,9,5,2,3,53,8,38,6
1,3,1,75,3,2,80,69,46,61,14
5,1,4,94,5,17,38,15,15,74,45
1,1,4,61,4,28,66,61,36,67,33
2,5,3,13,5,24,103,44,35,58,2
2,3,3,23,1,21,120,48,37,81,38
5,2,4,30,4,25,118,45,18,92,64
1,4,5,9,1,22,111,28,25,44,34
2,5,1,60,3,10,75,29,26,41,34
3,5,4,116,3,17,113,82,53,66,34
2,5,2,37,1,14,46,23,23,16,16
5,6,5,95,1,5,87,92,41,65,46
3,2,1,77,3,15,30,48,37,56,33
5,3,4,28,1,24,31,93,56,58,2
3,1,5,79,1,22,107,21,21,65,46
3,2,1,122,1,14,46,85,16,24,22
5,2,3,11,1,5,116,68,35,36,10
3,1,2,85,1,26,49,69,46,52,40
1,3,5,82,5,20,94,75,29,87,62
2,1,5,71,4,13,13,82,53,57,41
2,4,1,17,2,15,6,14,14,6,6
5,3,2,21,4,26,94,94,57,71,50
5,3,4,32,1,23,82,5,5,38,6
5,3,5,82,4,29,79,68,35,55,34
5,5,5,103,1,5,116,63,43,67,33
3,5,3,12,3,11,56,64,22,60,44
2,3,2,69,1,6,100,84,31,37,31
1,6,1,4,3,4,46,29,26,76,54
1,2,1,96,4,14,11,95,42,61,14
5,1,4,94,2,24,62,46,7,88,63
1,5,5,76,5,5,50,78,50,27,24
2,6,2,80,1,2,121,25,24,47,37
4,6,2,7,4,29,79,78,50,66,34
4,4,3,51,5,12,30,46,7,41,34
4,1,1,49,4,13,122,30,27,77,18
5,5,2,89,2,16,34,48,37,16,16
1,6,3,8,3,16,34,36,22,32,28
1,2,3,41,2,6,99,49,38,46,25
5,4,4,67,2,11,11,49,38,63,45
4,1,3,23,1,21,23,48,37,7,7
3,2,4,89,4,25,118,93,56,86,8
4,6,1,55,5,9,92,63,43,83,17
4,4,5,123,1,18,26,45,18,14,13
3,6,1,13,5,15,113,54,39,29,26
3,4,2,40,1,21,23,45,18,49,22
4,3,1,12,5,22,52,55,40,75,53
1,3,5,110,4,17,18,65,17,75,53
3,6,5,123,2,4,123,33,4,86,8
2,6,1,49,2,11,11,78,50,88,63
2,3,5,114,4,10,5,52,33,5,5
5,5,2,15,1,21,23,91,56,8,8
5,5,2,15,5,27,51,16,16,68,47
2,1,5,30,1,10,2,3,3,83,17
1,2,2,35,3,21,78,29,26,15,15
2,4,1,48,1,22,25,58,41,93,39
2,1,3,6,3,12,56,68,35,9,14
4,5,5,93,1,19,48,24,23,43,32
5,1,3,33,4,25,52,58,41,44,34
5,2,5,25,2,17,64,47,39,70,49
4,3,3,48,3,9,124,70,21,16,20
3,2,4,109,5,23,125,26,14,77,18
4,1,3,23,2,5,5,90,18,44,34
3,3,4,11,2,24,62,39,33,33,29
3,1,2,124,5,14,114,23,23,81,38
2,2,3,29,4,13,13,56,7,61,14
2,1,1,57,4,25,118,14,14,7,7
3,6,2,125,1,2,121,67,40,43,32
4,2,1,35,4,30,116,70,21,94,63
5,6,1,75,3,9,124,95,42,64,24
5,4,5,78,2,17,94,29,26,62,16
3,2,1,39,5,12,69,21,21,89,61
1,3,1,25,2,4,26,81,52,44,34
5,1,5,59,1,19,6,79,51,21,10
5,3,3,80,5,21,45,63,43,82,58
5,4,1,126,3,29,30,29,26,53,41
5,6,5,43,4,6,6,68,35,51,15
1,2,4,34,3,30,70,84,31,94,63
5,2,2,30,1,24,31,30,27,9,3
1,6,4,119,3,9,102,51,22,12,11
5,6,3,29,1,16,36,89,45,5,5
5,6,1,100,3,20,95,7,7,48,38
2,4,3,86,1,26,24,15,35,33,29
3,5,1,88,3,18,26,93,56,32,28
3,3,5,127,4,12,11,54,39,93,39
4,3,3,48,4,13,13,22,22,81,38
3,5,5,9,4,1,11,57,32,78,55
2,3,4,7,5,13,116,48,37,8,8
1,6,4,56,2,2,54,37,32,91,26
3,6,3,43,4,17,99,72,41,27,24
5,1,1,28,3,10,44,94,57,56,33
3,5,2,21,1,26,126,69,46,86,8
3,3,3,63,3,29,36,29,26,18,18
3,3,5,51,1,22,36,36,22,26,63
5,3,5,128,4,14,11,77,49,9,14
1,5,3,9,2,21,112,64,22,42,35
5,3,2,21,2,16,17,95,42,43,32
3,1,2,85,1,16,3,6,6,82,58
4,3,5,19,1,19,71,54,39,47,37
5,3,4,64,2,30,64,61,36,23,9
3,3,2,129,4,8,5,32,29,46,25
3,1,1,47,4,20,23,51,22,31,27
1,5,4,102,5,14,118,17,17,26,19
3,2,5,130,4,16,61,89,52,6,6
3,2,2,46,2,3,3,86,25,60,44
5,4,1,120,2,29,3,15,15,90,54
5,2,1,102,5,9,81,49,38,27,24
4,4,4,104,4,19,29,36,22,79,56
3,3,2,3,4,22,48,32,29,82,58
4,2,1,66,4,22,48,52,33,13,12
2,6,3,55,2,15,18,75,29,42,35
3,4,3,61,2,28,78,25,24,20,20
2,3,4,18,5,1,125,94,57,49,22
2,2,5,63,3,6,75,6,6,36,10
1,4,4,61,4,6,6,72,41,36,51
5,5,3,7,3,28,26,42,5,11,10
3,6,1,13,1,29,6,26,14,79,56
5,3,1,25,4,5,17,3,3,64,24
4,4,3,51,3,13,62,74,28,83,17
3,2,1,122,5,27,127,48,37,54,42
5,1,4,84,5,16,53,84,31,70,49
1,1,4,131,4,28,66,38,7,10,9
2,4,1,110,5,27,51,61,36,27,24
3,2,2,21,4,2,29,93,56,32,28
2,1,1,57,3,7,128,32,29,9,3
4,2,4,14,5,23,116,86,25,80,57
3,2,3,110,3,6,58,71,47,10,9
2,5,1,27,3,14,15,19,19,36,51
4,1,4,31,3,17,46,17,17,57,41
2,2,1,16,3,13,55,56,7,15,15
3,1,1,47,3,16,83,42,5,27,24
1,2,3,41,3,6,27,78,50,79,56
4,1,2,60,3,16,86,23,23,33,29
2,1,5,30,1,18,26,28,25,38,6
4,1,2,60,4,19,29,75,29,13,12
1,3,2,34,4,3,2,71,47,10,9
1,2,5,62,3,7,128,42,5,25,23
2,6,1,49,5,14,93,19,19,68,47
2,6,3,73,5,23,22,9,9,26,19
4,1,4,31,4,27,111,15,15,61,14
2,1,1,57,5,16,44,38,7,24,22
5,3,2,21,3,25,88,12,12,59,43
1,4,3,66,3,24,90,65,17,33,29
5,1,1,125,5,8,41,30,27,87,62
2,6,2,29,3,25,88,26,14,47,37
1,5,1,30,4,7,7,17,17,90,54
1,4,1,120,5,20,26,95,42,84,59
2,4,2,33,4,24,115,15,15,2,2
4,6,3,29,1,3,20,66,44,10,9
2,6,4,91,2,16,85,66,44,79,56
3,6,5,47,4,23,110,1,1,23,9
5,5,1,25,3,18,12,65,17,76,32
3,5,5,9,1,2,121,95,42,59,43
2,6,2,132,3,19,45,96,43,33,29
3,4,5,51,4,1,50,91,56,29,26
3,5,1,88,5,1,11,58,41,72,37
1,4,3,133,3,6,75,23,23,57,41
5,2,4,51,4,9,14,53,8,94,63
2,3,5,114,1,11,28,90,18,46,25
1,4,3,133,5,28,63,70,21,82,58
2,2,1,16,2,18,49,23,23,3,3
1,4,4,75,2,13,80,4,4,50,39
1,3,3,67,1,18,129,93,56,77,18
3,1,3,80,2,15,46,76,48,73,52
3,5,1,109,5,18,99,74,28,77,18
3,5,4,40,2,7,29,53,8,57,41
5,1,4,94,3,1,130,67,40,54,42
2,3,1,4,3,21,114,50,30,75,53
4,4,1,107,4,11,14,73,3,82,58
3,4,4,123,3,17,75,37,32,45,36
5,4,4,124,4,1,50,49,38,60,44
3,5,2,21,3,5,53,38,7,41,34
5,5,3,132,4,9,14,91,56,57,41
1,1,3,47,5,5,105,8,8,64,24
4,3,5,19,5,24,84,95,42,57,41
2,6,4,96,1,2,121,45,18,33,29
3,6,2,19,3,23,105,48,37,8,8
1,4,5,9,2,8,56,92,41,83,17
3,4,2,109,1,11,28,28,25,4,4
4,3,3,48,5,5,25,14,14,4,4
1,4,4,61,3,12,101,78,50,9,14
5,6,5,95,2,29,22,13,13,17,17
4,3,4,100,5,13,5,6,6,53,41
2,2,3,77,3,1,75,77,49,87,62
1,1,2,105,4,5,50,50,36,11,10
5,2,5,25,2,2,54,20,20,12,11
5,1,3,33,5,5,99,26,14,32,28
2,4,2,33,5,21,45,68,35,17,17
1,3,3,67,1,8,70,20,20,66,34
2,2,2,40,3,28,131,53,8,9,14
5,6,1,100,4,9,14,86,25,63,45
5,6,4,45,1,13,37,67,40,15,15
5,6,5,134,4,12,11,19,19,56,33
2,6,5,9,1,27,53,51,22,79,56
3,2,3,16,5,25,53,91,56,42,35
4,6,3,29,1,26,123,35,31,68,47
2,3,5,114,5,5,132,74,28,23,9
5,6,5,95,5,18,76,83,54,30,3
2,2,3,77,3,13,133,11,11,3,3
5,1,1,28,3,13,62,78,50,40,33
