1,1,1,1,1,1,1,1,1,1,1
2,2,2,2,2,2,2,2,2,2,2
3,3,3,3,3,3,3,3,3,3,3
4,4,4,4,2,4,2,4,4,4,4
5,5,5,5,2,5,1,5,4,5,5
6,6,6,6,3,2,2,6,4,6,6
7,7,7,7,4,2,2,7,5,7,7
8,8,8,8,1,4,2,8,1,1,1
9,9,8,8,3,1,3,9,1,8,8
10,10,1,1,3,1,2,10,2,9,9
11,11,9,9,1,1,2,11,1,4,10
12,12,10,10,2,4,4,12,1,6,11
13,2,9,11,2,1,3,13,2,10,12
14,13,11,12,3,5,4,14,3,3,3
15,14,12,6,1,3,4,9,6,4,13
16,15,13,13,2,1,1,15,2,11,14
17,16,14,14,3,2,1,16,6,12,15
18,17,15,15,1,3,2,17,6,13,16
19,18,16,11,1,1,1,18,6,14,17
20,19,17,16,2,4,1,19,4,8,18
21,20,18,7,4,4,4,20,2,13,19
22,2,19,11,2,4,1,21,1,13,20
23,21,20,17,2,3,2,22,3,15,21
24,22,21,18,1,3,2,17,5,11,22
12,12,22,1,4,1,3,23,4,12,23
25,18,23,11,3,4,1,24,3,4,24
26,23,6,6,3,1,2,10,3,3,3
27,24,24,19,4,1,1,6,6,15,25
28,25,14,14,1,2,2,13,1,14,22
27,24,25,20,2,3,2,16,3,16,26
29,26,26,21,3,1,1,25,2,12,27
30,27,20,17,4,4,2,4,3,15,21
31,28,27,22,4,2,3,26,1,14,22
5,5,17,16,3,4,4,27,1,13,20
32,29,28,23,1,1,3,25,4,6,6
5,5,27,22,4,5,4,28,5,7,7
33,30,29,24,4,2,2,29,5,8,28
34,31,30,25,4,2,2,29,1,5,29
35,32,31,26,1,1,1,1,4,2,6
36,33,32,27,2,3,4,30,3,16,26
15,14,33,28,3,3,1,31,4,17,30
37,6,25,20,1,4,2,14,2,14,31
38,34,29,29,2,1,1,32,2,14,31
39,22,34,7,3,1,3,33,1,17,32
40,35,35,30,2,3,3,29,6,3,16
41,36,36,31,4,3,2,34,6,9,33
20,21,37,32,4,5,1,22,6,3,16
23,37,38,33,3,4,1,24,1,9,34
