1,1,1,1,1,1,1,1,1
2,2,2,2,2,2,2,2,2
3,3,3,3,3,3,3,3,3
3,4,4,4,4,4,4,4,4
4,5,5,5,5,5,5,5,5
5,6,6,6,6,6,6,6,6
2,7,7,7,7,7,7,7,7
6,8,8,8,8,8,8,8,8
4,9,9,9,9,9,9,9,9
7,10,10,10,10,10,10,10,10
7,11,11,11,11,11,11,11,11
8,12,12,12,12,12,12,12,12
1,13,13,13,13,13,13,13,13
9,14,14,14,14,14,14,14,14
4,15,15,15,15,15,15,15,15
3,16,16,16,16,16,16,16,16
4,17,17,17,17,17,17,17,17
2,18,18,18,18,18,18,18,18
10,19,19,19,19,19,19,19,19
4,20,20,20,20,20,20,20,20
9,21,21,21,21,21,21,21,18
3,22,22,22,22,22,22,22,21
7,23,23,23,23,23,23,23,22
6,3,24,24,7,24,24,24,23
4,24,25,25,24,25,25,25,24
1,12,26,26,25,26,26,26,25
5,9,27,27,26,27,27,27,26
11,25,28,28,27,28,28,28,27
9,26,29,29,28,29,17,29,28
7,3,30,30,29,30,29,30,29
2,27,31,31,30,31,30,31,30
9,2,32,32,31,32,31,32,31
8,2,31,33,32,33,13,33,32
10,28,33,34,33,34,32,34,33
3,2,26,35,34,35,33,35,34
4,29,34,36,35,36,34,36,35
11,21,35,37,16,37,35,37,36
1,30,36,38,36,18,36,38,37
6,31,37,39,37,38,37,39,38
10,2,38,40,38,39,38,40,39
4,32,39,41,1,40,4,41,40
5,33,40,42,39,41,39,42,41
5,30,41,6,40,42,40,43,42
6,34,42,43,41,43,41,44,43
5,35,43,44,42,44,42,45,43
1,36,44,15,43,45,43,46,44
6,37,45,45,44,46,44,47,45
9,34,46,46,45,47,45,48,46
2,38,47,47,46,48,46,49,47
8,39,48,48,47,49,47,50,48
11,40,49,49,48,50,48,51,49
6,41,50,50,49,51,49,52,50
1,42,51,51,50,52,50,53,51
1,12,52,52,13,53,51,54,52
9,43,53,53,51,54,52,55,53
2,35,54,54,52,55,53,56,54
10,44,55,55,50,56,54,57,55
8,45,56,56,53,57,55,58,56
2,2,57,57,54,58,56,59,57
9,46,58,58,55,59,57,60,45
1,24,59,59,56,60,58,61,58
3,47,60,60,57,61,59,62,59
11,30,61,61,58,62,60,36,60
5,48,62,62,59,63,61,63,61
6,49,63,63,60,64,62,64,62
10,50,64,64,61,65,63,65,63
11,17,65,65,62,66,64,66,57
7,17,66,66,63,67,65,67,64
3,51,67,67,64,68,66,68,36
9,52,18,2,65,69,67,69,65
5,20,68,68,66,70,18,70,66
4,53,69,69,67,71,68,71,67
1,54,70,70,68,72,69,72,68
9,6,71,71,69,73,70,73,69
7,50,72,72,70,74,71,74,70
6,27,73,73,68,46,72,75,71
6,29,74,74,71,75,73,76,72
1,1,75,75,72,76,49,77,73
6,17,76,76,73,77,74,78,74
9,55,77,77,74,78,21,62,75
6,56,78,55,75,79,75,79,76
9,1,79,78,17,80,76,55,77
7,32,80,79,53,81,38,80,78
10,57,81,80,76,82,77,81,79
3,5,82,81,72,83,78,82,80
6,24,83,82,77,84,79,83,81
10,58,84,83,78,85,80,84,7
10,14,85,84,79,86,81,85,82
2,33,86,85,80,87,82,86,83
10,14,87,86,81,88,83,87,84
5,30,88,87,5,26,84,88,85
11,31,89,88,82,89,81,89,86
8,59,90,89,83,90,85,90,87
6,44,91,90,84,91,86,91,88
8,60,92,91,85,92,67,92,89
7,61,93,70,86,93,87,23,90
7,18,94,92,87,94,88,93,91
4,41,95,93,67,95,89,94,92
9,62,96,94,88,96,90,95,93
11,50,97,95,89,97,91,96,94
6,23,98,96,90,24,3,97,95
10,63,99,97,91,98,27,98,96
4,64,100,98,58,2,92,99,97
3,65,101,99,92,20,93,100,98
7,14,102,100,93,99,94,101,99
2,25,103,101,87,100,95,102,100
10,32,104,102,94,101,96,103,101
6,58,105,103,95,12,93,104,102
2,12,106,104,76,102,97,105,103
9,63,49,42,39,103,98,106,104
4,56,107,105,96,104,99,107,105
6,66,108,106,97,105,100,108,106
6,67,109,95,64,106,67,109,107
4,51,110,93,98,35,101,110,108
3,25,111,107,99,56,102,111,109
3,7,112,108,100,107,103,112,110
6,68,113,109,101,99,94,113,111
5,31,114,110,102,108,104,114,112
2,34,115,111,80,109,55,37,113
5,69,116,112,103,83,105,115,114
6,35,117,113,104,110,106,116,75
11,18,118,114,105,40,107,117,21
4,70,47,115,106,111,108,118,115
7,71,119,116,107,112,109,119,116
3,72,120,117,108,113,110,120,117
9,73,121,118,12,114,111,27,118
8,51,122,119,52,115,112,92,119
1,20,123,120,109,116,113,116,120
6,35,124,121,110,117,114,121,121
8,61,125,122,111,118,115,37,122
7,70,126,96,112,119,116,122,62
4,74,127,123,86,120,117,123,123
9,75,126,124,113,121,118,124,124
5,68,128,125,59,90,85,125,125
6,29,129,126,114,122,119,126,126
2,29,130,127,115,81,120,127,127
2,1,14,128,116,123,121,128,128
6,75,131,129,107,124,122,129,129
4,76,132,34,117,125,123,130,130
2,41,133,130,118,126,124,8,131
10,42,134,100,86,127,49,131,132
1,5,135,131,119,128,116,46,110
3,43,136,132,120,129,125,132,133
10,49,137,133,121,130,72,133,134
5,2,138,134,122,131,51,134,135
7,77,139,135,123,132,42,120,136
6,78,65,136,124,133,109,135,30
7,39,140,137,125,112,126,136,137
10,79,141,138,126,134,127,137,138
1,80,142,139,127,135,128,14,139
11,30,143,140,128,136,24,138,29
7,64,144,70,129,137,129,139,16
8,67,145,118,130,138,21,140,140
5,58,146,141,97,139,55,141,141
1,30,147,142,131,140,86,142,6
10,48,148,143,132,141,130,143,142
11,81,149,144,6,142,131,144,143
4,57,150,145,133,143,132,145,144
1,73,151,146,134,144,133,146,57
4,13,152,147,135,25,134,147,145
7,25,153,148,136,145,135,148,146
10,20,154,81,137,146,136,149,131
5,37,155,149,138,124,106,150,147
2,29,156,65,139,147,97,151,148
7,82,157,66,140,148,137,152,131
10,48,158,150,141,149,138,153,149
1,64,159,151,142,25,139,154,150
6,30,160,152,121,150,10,155,151
8,52,161,153,143,151,45,156,152
8,33,162,101,144,152,140,157,153
4,4,163,154,145,153,141,145,154
9,9,164,155,146,44,130,158,155
10,83,165,156,147,154,142,56,156
4,56,166,157,128,155,143,159,157
1,12,167,158,148,156,119,120,158
10,78,168,159,149,157,144,160,159
9,84,169,160,150,158,145,161,160
8,1,170,47,151,159,101,98,161
10,12,148,161,152,160,146,162,109
4,42,171,162,153,161,147,163,162
5,44,172,163,154,162,148,18,163
3,55,173,164,98,22,149,164,164
11,85,157,72,155,163,148,165,165
7,86,174,165,75,164,150,166,166
11,12,175,166,156,165,151,167,58
9,87,176,167,157,166,152,168,167
5,54,177,161,152,160,153,169,168
10,56,178,19,158,167,154,170,169
5,88,179,108,55,168,155,171,170
3,75,180,168,159,169,156,172,170
4,27,181,63,160,170,157,173,171
7,47,182,169,161,171,20,174,172
1,5,69,170,162,172,61,175,173
11,89,129,171,163,173,47,176,174
1,90,183,172,89,174,143,177,175
9,20,184,173,164,175,108,178,176
5,27,185,174,165,176,158,96,177
5,91,186,175,150,158,159,49,178
7,21,187,176,166,58,90,69,179
7,92,188,110,19,177,160,92,180
1,85,189,177,167,178,161,179,181
3,83,190,178,46,179,162,180,182
7,37,191,128,116,180,163,181,183
7,88,192,179,168,153,114,182,153
1,42,193,180,169,181,164,183,136
5,83,194,181,80,182,165,184,184
6,76,195,182,104,183,166,147,185
4,85,196,183,73,184,106,185,186
3,73,197,184,170,185,167,186,18
3,43,198,185,171,186,166,187,187
8,11,64,186,172,187,168,188,188
8,91,120,53,42,188,117,24,189
10,30,176,187,173,189,169,189,155
1,15,199,188,10,190,170,130,190
10,15,200,189,174,191,12,190,191
6,92,201,49,175,192,153,191,192
1,23,202,190,176,193,171,192,193
9,24,203,191,177,40,59,193,194
11,19,204,190,178,126,18,50,195
6,8,205,192,179,95,172,194,196
3,93,206,63,16,194,173,195,95
8,29,64,193,10,195,21,196,197
2,81,207,194,180,196,174,197,198
3,66,208,195,71,197,175,198,199
2,28,209,196,63,198,176,152,200
4,9,210,11,181,199,70,199,201
7,34,211,197,182,200,143,200,202
10,94,212,143,178,201,177,201,203
4,95,213,176,77,202,178,202,204
11,30,214,91,183,122,167,203,205
6,28,215,198,29,203,98,204,206
4,95,216,199,184,204,179,205,207
3,26,217,200,185,205,180,206,208
9,1,218,201,69,206,181,207,209
8,47,87,202,186,207,182,208,210
3,89,219,203,16,208,183,122,211
5,14,220,23,109,91,184,209,102
3,67,221,176,187,209,185,210,212
6,78,222,204,188,210,186,211,213
5,84,223,205,19,211,187,212,78
5,96,204,115,189,212,188,213,214
11,55,224,38,190,213,122,214,215
5,45,225,62,59,214,189,101,115
9,95,226,206,100,215,190,215,216
11,38,227,37,16,216,191,216,217
11,79,228,207,191,217,192,217,10
7,4,229,208,164,25,46,218,129
9,54,163,209,85,218,193,219,218
11,56,230,166,192,219,194,220,219
6,64,87,210,164,193,195,221,220
6,92,231,211,193,220,98,53,221
6,32,170,212,155,9,196,222,222
7,49,232,36,194,122,119,223,62
2,51,20,213,195,187,168,224,223
9,47,233,214,196,114,111,225,224
5,34,234,215,197,221,143,226,223
11,96,208,216,22,222,68,117,225
7,21,235,217,198,223,197,227,226
11,95,236,218,26,58,39,228,4
10,76,237,161,199,224,21,220,227
3,48,238,182,167,175,198,229,228
9,88,239,219,66,225,199,230,229
6,9,240,220,115,226,200,50,230
1,21,241,221,200,227,100,72,163
5,61,242,222,201,125,201,231,231
9,2,243,223,202,204,202,232,232
4,80,244,224,181,207,57,233,233
7,26,71,114,203,129,157,234,234
3,89,245,204,188,228,66,62,235
11,97,234,73,204,83,203,235,236
7,13,246,225,205,201,204,236,237
3,91,247,43,189,142,22,110,183
5,96,248,94,151,229,88,161,238
8,80,198,217,105,230,90,237,239
6,42,249,226,161,143,132,238,240
1,36,46,227,206,231,205,84,241
2,3,250,228,83,232,206,137,242
9,63,251,229,173,233,207,239,243
11,84,252,230,207,76,208,214,88
9,88,225,231,208,179,162,240,244
9,3,253,91,48,234,160,241,245
5,87,254,232,178,235,209,176,246
6,97,255,233,178,236,43,242,247
6,94,256,234,209,237,210,243,248
10,88,257,6,210,238,114,244,249
4,34,258,112,143,239,164,5,250
3,30,259,93,211,240,145,245,18
10,98,260,212,49,241,211,193,251
4,99,261,182,104,242,61,59,252
4,99,16,72,49,243,212,246,126
2,97,262,235,58,195,213,247,12
11,100,263,236,80,244,214,248,253
7,7,27,142,212,245,215,249,254
8,75,264,237,51,246,180,237,255
6,30,265,150,213,247,216,250,256
8,101,266,238,214,28,217,251,257
4,56,267,111,215,248,218,252,258
3,97,59,239,216,249,219,253,207
3,40,268,240,217,250,12,168,259
4,37,269,43,41,251,220,254,260
8,79,270,241,218,252,221,255,261
7,30,271,242,219,143,132,256,262
8,16,272,243,220,10,10,257,198
1,18,57,102,77,253,82,141,256
3,31,273,244,221,254,222,258,263
1,83,72,245,117,255,216,259,264
2,45,274,246,222,256,223,260,265
1,63,260,247,223,257,224,261,266
4,88,275,248,132,258,225,262,267
3,85,276,249,224,141,130,5,268
1,4,161,250,225,230,186,176,269
6,95,277,251,226,259,226,263,270
2,37,278,252,227,260,159,264,271
11,86,279,58,228,227,100,177,272
8,1,280,253,229,261,227,147,80
11,45,281,254,230,262,228,265,93
10,16,282,36,231,263,206,266,273
5,5,283,255,232,250,12,267,274
10,25,284,256,233,162,148,268,275
8,24,285,257,57,47,229,269,276
8,42,61,258,149,264,154,98,71
2,22,286,90,234,182,39,165,80
6,57,257,259,228,265,230,270,42
9,9,287,231,235,8,223,271,277
8,2,246,260,22,266,231,247,278
10,44,288,261,236,65,7,272,279
3,98,289,216,237,267,173,215,280
4,40,290,262,238,268,119,207,281
7,18,291,263,75,54,45,273,232
1,17,98,3,229,269,232,274,282
9,30,292,264,51,93,207,275,283
6,99,95,265,34,264,233,276,284
1,75,293,266,213,270,234,277,285
7,18,294,267,15,271,216,278,252
7,51,295,268,239,110,235,228,286
9,39,296,269,240,272,33,279,201
9,61,10,270,241,273,236,280,287
10,17,297,225,242,274,157,58,288
1,102,298,271,243,275,237,66,289
2,25,224,154,145,276,238,185,290
11,88,176,272,244,277,239,281,126
8,22,94,82,21,69,240,218,291
1,59,299,106,245,248,147,88,292
11,102,300,273,231,278,241,282,293
9,90,301,8,129,279,236,283,294
1,63,302,230,246,280,242,284,295
9,11,303,274,149,281,54,285,43
9,67,246,263,247,282,243,200,212
11,84,304,275,61,283,244,286,296
10,103,305,276,248,284,245,287,297
3,50,128,277,249,285,192,288,298
4,65,178,278,250,273,246,289,299
4,12,306,279,163,286,171,290,4
6,79,307,280,248,287,247,291,178
6,4,308,7,251,288,248,292,300
9,16,309,173,38,289,249,293,301
1,57,46,45,63,50,163,294,302
3,44,310,281,252,43,121,72,303
