1,1,1,1,1,1,1,1,1,1
2,2,1,2,2,2,2,2,2,2
3,3,2,3,3,3,3,3,3,3
4,4,2,4,4,4,4,1,3,4
5,5,2,5,5,5,5,2,4,5
6,6,1,6,6,6,6,3,5,2
7,6,2,7,7,7,7,1,6,6
8,7,3,8,8,8,8,1,7,7
9,4,4,1,9,9,9,2,8,8
10,8,1,9,10,10,10,4,9,9
11,9,1,10,11,11,11,5,1,10
12,10,3,4,12,12,12,3,10,11
13,9,1,11,13,13,12,2,11,12
14,11,4,11,14,14,13,2,7,13
15,12,2,12,15,15,14,4,12,14
16,13,3,13,16,16,15,3,13,15
17,14,1,3,1,17,16,3,14,16
18,15,1,14,17,18,17,1,4,17
19,16,4,4,18,19,18,2,15,18
16,13,4,1,9,20,19,1,16,19
3,3,5,15,19,21,4,1,17,20
20,17,5,16,20,22,20,1,1,21
21,18,1,3,1,2,21,3,10,22
3,3,4,12,21,4,22,4,16,10
22,19,4,8,22,23,23,1,18,23
23,20,3,17,23,24,24,5,13,24
24,21,2,7,7,25,25,3,19,25
25,22,3,18,24,18,26,2,14,26
24,21,1,5,12,25,27,4,4,27
26,23,4,8,22,26,28,3,20,17
15,12,3,16,20,13,29,4,21,3
13,9,1,13,25,23,30,1,4,28
13,9,3,18,24,27,31,1,8,29
27,24,3,19,2,3,32,4,21,30
28,25,5,2,26,23,30,3,14,25
24,21,4,8,22,11,33,3,9,31
2,2,2,7,7,28,13,3,2,32
12,10,5,20,27,29,34,5,12,33
29,4,2,6,28,26,26,1,22,34
30,26,2,21,29,10,35,2,10,35
31,20,2,10,30,1,32,3,23,14
25,22,5,14,31,23,36,2,4,5
32,25,5,15,19,30,25,1,20,36
33,27,1,22,32,31,11,2,24,37
34,28,4,20,33,32,37,3,22,29
9,4,3,23,34,33,38,2,21,38
6,6,4,18,35,34,2,5,8,39
21,18,1,21,36,21,26,4,18,40
35,17,4,5,7,35,39,5,25,41
36,23,1,24,14,36,40,3,21,42
12,10,1,19,37,37,35,4,11,43
37,29,2,7,7,29,41,2,16,44
7,6,2,1,38,5,27,5,13,45
38,30,5,25,39,9,42,2,26,46
22,19,3,16,20,33,24,3,27,47
39,31,4,14,37,3,43,4,18,48
40,1,5,21,10,31,29,2,8,49
41,32,3,24,40,13,29,1,16,40
42,33,2,1,38,28,13,2,28,50
15,12,2,25,41,24,24,1,3,51
40,1,5,2,26,9,44,5,8,52
43,34,2,7,7,12,45,3,7,53
20,17,5,22,7,38,46,5,25,41
44,35,2,11,42,39,47,3,7,54
45,32,2,5,5,40,48,4,20,55
46,36,2,2,43,41,48,5,13,37
11,9,4,14,37,41,35,2,12,32
1,1,3,22,44,42,49,4,26,56
31,20,3,23,34,43,28,4,10,57
38,30,4,10,27,44,50,4,20,39
47,37,1,23,24,45,35,3,17,42
24,21,3,6,32,17,20,4,23,58
48,38,3,23,34,27,31,5,27,59
49,39,1,6,6,46,27,2,8,12
1,1,4,18,35,43,28,5,12,4
15,12,3,26,4,47,51,2,29,60
15,12,5,19,45,15,52,5,15,61
50,34,2,17,32,11,11,1,24,62
19,16,2,11,42,7,53,5,23,56
40,1,3,27,1,31,27,3,23,63
51,16,1,4,46,48,54,5,22,64
52,40,1,12,47,48,38,3,19,57
53,41,4,24,48,49,55,3,11,25
54,33,1,3,1,50,51,1,20,65
13,9,5,16,49,2,38,5,6,66
9,4,4,11,14,28,45,3,21,42
18,15,1,11,13,46,31,4,11,43
12,10,3,14,46,37,52,4,28,67
55,42,1,19,37,2,2,3,20,17
35,17,1,28,29,2,6,3,1,68
56,15,3,27,1,51,48,3,15,62
14,11,4,16,26,49,15,3,1,68
19,16,5,5,26,52,56,1,7,7
36,23,3,20,50,53,25,1,3,4
1,1,1,11,13,36,57,2,11,69
43,34,3,4,12,22,30,3,1,70
25,22,4,13,51,54,58,2,7,71
9,4,2,4,4,34,2,3,28,64
14,11,3,29,24,55,30,2,18,72
32,25,1,28,29,27,5,1,30,8
57,41,3,2,52,12,5,5,22,73
26,23,1,30,21,56,13,2,16,17
58,43,2,7,7,57,37,1,22,74
11,9,4,20,33,58,58,1,5,75
13,9,5,18,53,59,4,2,29,76
6,6,4,27,54,32,10,5,25,41
59,44,5,22,7,51,55,5,29,41
25,22,3,19,2,9,55,4,18,40
60,35,4,27,54,46,9,4,11,77
55,42,5,26,29,6,59,2,29,61
49,39,3,5,55,60,18,5,28,37
46,36,2,11,42,61,46,4,29,78
11,9,1,24,14,36,60,3,7,79
19,16,5,30,4,62,61,4,6,61
61,45,3,16,20,50,26,3,7,31
62,46,1,28,29,9,62,5,23,55
13,9,2,30,56,63,14,5,24,80
19,16,2,30,56,59,63,5,4,26
46,36,2,26,57,27,29,1,27,81
45,32,4,6,58,64,48,2,3,28
32,25,5,11,59,41,60,4,7,82
4,4,5,23,60,10,10,1,7,10
59,44,5,27,60,30,25,5,13,14
63,5,3,14,46,1,32,4,6,29
46,36,4,21,61,25,59,1,30,8
52,40,4,18,35,12,20,2,29,75
42,33,2,27,34,41,60,4,3,49
56,15,5,22,7,55,8,4,29,78
12,10,4,25,8,37,35,3,18,4
9,4,4,19,62,25,7,1,8,39
58,43,5,19,45,65,64,4,9,59
64,10,4,21,61,47,65,2,30,83
65,47,2,7,7,66,1,2,24,37
66,9,1,3,1,35,31,5,24,84
50,34,2,11,42,17,45,1,2,23
59,44,2,30,56,67,66,2,4,85
30,26,3,14,46,37,35,1,4,86
53,41,1,10,11,17,67,1,29,23
28,25,2,22,63,28,13,2,9,3
41,32,3,25,64,68,68,2,5,87
3,3,1,8,65,29,33,1,30,8
10,8,1,8,55,47,69,1,29,88
20,17,5,28,32,6,59,3,17,89
67,48,4,16,26,55,8,1,8,90
45,32,5,25,39,19,18,5,6,58
10,8,4,8,22,69,24,4,20,39
68,49,1,11,13,26,34,5,5,37
26,23,4,22,60,15,33,5,16,70
25,22,3,18,24,29,70,5,24,91
24,21,5,16,49,70,10,4,25,26
66,9,5,26,29,3,71,1,1,21
8,7,5,8,54,71,26,1,21,48
69,50,1,10,11,9,7,5,24,84
7,6,4,19,62,3,69,4,5,3
48,38,4,7,37,16,16,5,17,22
70,30,4,21,61,4,53,3,21,42
6,6,3,8,8,70,71,3,21,92
10,8,2,22,63,54,58,1,4,93
16,13,3,12,40,43,9,3,14,94
7,6,3,8,8,48,61,5,16,47
36,23,4,10,27,72,70,5,15,53
71,51,4,3,66,57,9,2,9,3
37,29,2,24,20,58,68,4,26,50
12,10,2,10,30,64,72,1,12,74
69,50,5,11,59,8,34,1,30,8
17,14,1,26,40,58,58,1,28,95
58,43,4,1,9,48,55,1,8,10
25,22,2,7,7,33,39,3,16,96
58,43,3,19,2,7,11,3,11,25
20,17,1,14,67,3,72,3,16,96
30,26,5,25,39,44,67,4,15,81
43,34,3,5,55,51,72,4,20,39
22,19,3,13,16,4,5,4,14,97
33,27,4,28,68,70,10,5,22,71
57,41,4,8,22,54,22,2,10,49
62,46,1,1,1,59,13,3,1,68
72,52,5,28,32,63,12,2,13,31
45,32,5,9,29,49,22,5,30,98
67,48,1,13,25,73,71,2,20,58
59,44,1,30,21,3,60,1,14,81
2,2,5,30,4,50,51,5,4,99
21,18,5,15,19,17,62,4,8,33
33,27,1,22,32,35,11,2,13,35
38,30,2,4,4,26,29,3,19,57
3,3,4,18,35,72,56,3,25,100
19,16,2,26,57,52,46,1,16,9
69,50,2,21,41,66,35,4,30,101
10,8,2,12,15,21,73,1,24,62
25,22,5,17,69,59,5,2,12,99
73,21,1,26,6,50,11,4,23,16
74,53,4,3,66,34,40,2,14,52
36,23,2,16,27,46,57,1,26,96
15,12,2,21,29,66,67,4,21,102
16,13,4,22,60,49,27,3,16,103
20,38,2,20,70,31,59,3,21,42
14,11,4,29,71,16,9,3,20,104
16,13,2,6,28,1,32,3,5,4
20,17,5,17,69,70,10,5,23,82
50,34,5,22,7,71,66,5,4,99
41,32,4,11,14,41,35,3,13,15
43,34,4,10,27,5,23,4,8,50
68,49,2,13,72,20,27,5,15,58
58,43,5,2,26,62,46,3,29,24
3,3,2,12,15,31,59,3,2,32
28,25,1,1,1,69,8,2,8,49
21,18,2,28,23,37,35,3,18,4
36,23,5,9,29,60,43,3,22,105
64,10,2,25,41,73,11,4,18,40
16,13,1,24,14,14,23,5,26,75
38,30,5,13,31,26,72,4,9,93
69,50,3,23,34,59,5,4,29,78
42,33,2,29,29,29,45,4,14,35
74,53,1,16,24,55,8,1,20,65
58,43,2,29,29,35,11,2,9,38
72,52,4,23,12,31,49,2,1,16
71,51,1,17,73,25,10,5,28,37
32,25,3,17,23,21,54,1,17,106
63,5,3,19,2,67,1,3,5,4
56,15,4,3,66,46,53,1,12,107
6,6,5,16,49,64,20,4,13,23
55,42,4,11,14,7,53,2,22,14
29,4,1,27,74,27,67,1,12,74
20,17,2,12,15,32,39,2,30,108
1,1,3,27,1,65,7,1,23,109
55,42,4,5,7,37,23,5,16,47
52,40,4,4,18,6,6,1,23,78
33,27,4,4,59,72,32,2,8,49
7,6,2,19,72,45,68,1,18,110
1,1,2,1,38,74,37,4,24,111
17,14,3,25,64,70,10,5,21,71
75,16,2,30,56,59,5,2,15,55
76,54,2,17,32,71,26,1,19,78
32,25,3,26,4,67,40,1,14,81
31,20,1,11,13,34,2,2,22,14
42,33,5,26,29,1,20,2,1,17
57,41,3,5,55,62,59,4,9,85
76,54,1,27,74,40,3,2,14,67
77,29,4,7,37,54,65,5,12,112
10,8,1,6,6,33,39,4,26,56
51,16,5,9,29,10,2,2,17,113
63,5,5,28,32,58,9,2,25,4
10,8,5,17,69,62,38,5,1,65
26,23,3,24,40,46,33,3,8,110
78,48,3,29,24,34,28,3,1,44
52,40,2,8,75,32,71,4,4,114
22,19,2,23,63,43,65,1,14,86
67,48,2,30,56,41,35,5,22,53
36,23,4,26,65,20,4,4,1,36
13,9,5,27,36,75,1,5,15,53
52,40,2,29,29,23,30,5,12,115
42,33,4,22,60,61,17,2,6,74
11,9,4,25,8,48,6,4,6,29
