1,1,1,1,1,1,1,1,1
2,2,2,2,2,2,2,2,2
3,3,3,3,3,3,3,3,3
4,4,4,4,4,4,4,4,4
5,5,2,5,5,5,5,5,5
6,6,3,6,6,6,6,6,6
2,7,4,7,7,7,7,7,7
7,8,1,8,8,8,8,8,8
8,3,4,9,9,9,9,9,9
9,9,5,10,10,10,10,10,10
10,10,6,11,11,11,11,11,11
11,11,7,12,12,12,12,12,12
12,12,1,13,13,13,13,13,13
13,13,4,14,14,14,14,14,14
14,14,5,15,15,15,15,15,15
15,15,2,11,16,16,16,16,16
16,16,8,16,17,17,17,17,17
17,17,3,17,18,18,18,18,18
18,18,3,18,19,19,19,19,19
19,19,1,19,20,20,20,20,20
20,20,9,20,21,21,21,21,21
21,21,4,21,22,22,22,22,22
22,22,8,22,23,23,23,23,23
23,23,8,23,24,24,24,24,24
24,24,7,24,25,25,25,25,25
25,25,10,25,26,26,26,26,26
26,26,7,26,27,27,27,27,27
27,27,11,27,28,28,28,28,28
28,24,10,28,29,29,29,29,29
29,28,5,2,30,30,30,30,30
30,29,9,29,31,31,31,31,31
31,30,11,30,32,32,32,1,32
32,31,7,8,33,33,33,32,33
33,32,8,31,34,34,34,33,34
34,33,6,32,35,35,35,34,35
18,34,9,33,36,36,36,35,36
35,35,8,34,37,37,37,36,37
36,36,6,35,38,38,1,37,38
37,37,11,36,39,39,38,38,39
38,38,12,37,40,40,39,39,40
39,39,4,38,41,41,40,3,3
40,40,8,39,16,42,41,40,41
41,41,11,8,42,43,42,41,42
42,3,3,40,43,44,43,42,43
7,19,11,24,17,45,44,43,44
43,42,2,9,44,46,45,44,45
44,43,5,41,45,47,46,45,46
45,44,8,42,46,9,47,46,47
46,45,4,43,47,48,48,5,48
47,46,11,16,48,49,49,47,49
48,47,3,44,49,50,50,48,50
49,48,4,45,50,51,51,49,51
50,49,1,46,51,19,52,50,52
51,50,11,47,52,52,53,51,53
52,51,8,48,53,53,10,52,9
53,52,4,49,54,54,5,53,54
54,25,10,50,55,55,54,54,55
55,53,6,50,56,56,55,55,56
56,54,6,25,57,57,56,56,57
57,55,8,8,58,58,57,57,58
58,56,12,20,59,59,58,58,59
59,57,12,51,60,60,59,59,60
60,58,5,52,47,61,60,60,61
25,25,9,53,23,62,61,61,62
61,59,12,54,61,63,62,62,63
62,60,10,14,62,64,63,63,64
63,61,6,8,63,65,60,64,65
64,62,2,35,64,66,64,65,47
65,63,12,55,65,67,65,66,66
66,64,3,56,15,68,66,67,67
67,65,5,57,66,69,67,68,68
68,66,8,34,37,70,8,69,69
69,67,2,58,11,71,68,70,70
70,68,1,59,67,72,69,71,71
71,42,10,48,68,73,70,72,72
72,69,1,60,69,74,71,73,73
73,70,10,61,70,75,72,74,74
74,71,4,46,71,76,73,75,75
14,14,11,49,19,25,74,76,76
75,72,9,62,72,77,75,77,77
76,73,7,11,73,78,76,78,78
77,74,8,63,74,46,77,79,9
78,75,10,64,75,29,78,80,79
79,76,9,65,76,79,79,81,80
80,77,11,66,77,15,80,82,81
81,78,5,3,78,80,81,83,82
82,79,2,27,51,81,82,84,83
83,80,6,25,57,82,83,85,84
73,81,9,40,79,48,34,86,85
84,82,8,18,80,83,84,87,86
85,83,1,67,81,84,72,88,87
86,84,7,68,82,85,85,89,88
87,82,10,69,83,21,86,90,89
88,85,8,23,24,86,87,91,90
73,70,11,7,32,87,88,92,91
89,86,3,53,84,88,89,93,92
90,87,2,70,85,89,90,94,93
91,88,6,64,86,90,91,95,94
92,89,9,27,87,91,92,96,95
93,90,4,71,88,92,93,97,96
94,91,11,31,89,93,89,98,97
95,92,5,72,90,94,94,99,73
96,93,2,73,91,95,95,100,98
97,94,2,8,92,96,96,101,99
98,95,12,74,93,97,97,102,100
99,96,7,16,94,98,98,98,101
10,10,5,72,90,99,99,103,102
100,97,9,14,95,100,100,104,103
101,98,4,49,54,101,101,105,104
102,99,10,42,96,102,102,97,105
103,100,5,75,51,103,77,61,106
104,101,4,14,97,104,82,80,107
73,102,10,51,18,105,103,106,108
105,103,11,76,39,106,104,107,109
106,52,8,57,98,107,27,108,110
107,104,9,76,99,108,105,109,111
108,105,1,33,100,109,106,110,112
80,77,12,64,101,110,107,2,1
109,106,12,50,102,111,92,111,3
110,107,12,53,103,112,42,49,113
111,108,3,77,104,113,108,112,114
112,109,7,78,105,114,109,113,115
113,110,11,29,106,115,50,114,116
114,21,7,28,29,116,110,115,117
115,111,1,12,107,117,111,20,118
116,112,4,67,108,118,112,21,119
117,113,3,79,109,113,113,116,120
63,61,9,80,110,119,114,117,121
118,114,10,16,111,120,115,118,122
119,115,6,16,112,121,116,119,123
120,116,10,56,113,122,117,120,124
121,117,8,66,114,123,118,121,58
122,118,10,9,115,124,119,122,125
73,119,6,76,116,125,120,123,126
123,120,1,25,117,126,73,124,127
124,121,10,62,118,127,121,125,128
125,99,1,6,119,128,122,126,23
126,122,4,81,120,129,123,127,129
115,39,8,5,121,130,124,4,4
127,123,1,29,122,131,8,128,130
128,124,11,82,61,132,125,129,131
129,100,1,83,123,133,126,130,132
121,125,11,84,19,28,127,131,133
130,126,1,85,124,134,128,132,134
131,127,7,78,105,64,129,133,135
132,128,2,44,125,135,130,134,136
133,129,11,22,126,136,58,135,128
129,100,4,86,127,137,131,136,137
134,69,6,59,11,138,83,137,138
135,130,4,19,128,37,132,138,139
136,131,2,42,129,139,133,139,140
101,98,5,87,130,140,134,51,141
137,78,6,8,19,141,135,140,142
138,132,4,88,131,142,73,141,143
139,6,1,5,132,143,136,142,144
140,19,5,77,133,144,137,143,50
141,133,6,5,134,145,102,131,145
142,121,5,64,135,146,128,144,146
143,107,6,89,136,147,138,145,147
144,134,3,47,137,148,139,146,148
145,135,5,77,133,149,140,147,149
146,136,11,90,138,96,44,148,150
147,137,11,91,139,150,141,149,151
148,138,11,51,88,151,142,150,48
104,101,6,30,20,152,143,151,152
25,25,6,19,140,153,144,152,153
149,139,7,55,54,154,53,153,154
150,140,4,39,141,155,145,154,17
151,141,6,63,83,156,146,29,155
152,142,11,41,142,157,147,155,156
153,4,5,92,143,114,148,156,157
154,143,7,68,82,158,115,95,158
155,144,8,93,144,159,149,157,142
156,145,10,37,145,160,150,158,159
157,146,3,83,146,128,151,159,160
158,147,6,5,134,161,152,160,161
159,148,8,63,74,46,153,161,162
160,149,7,82,147,162,154,162,163
161,7,6,12,148,163,155,163,59
162,150,4,88,131,164,41,164,164
163,151,8,94,149,165,156,88,45
164,125,3,61,150,166,157,165,165
165,152,8,55,27,167,158,166,3
166,153,1,95,11,168,159,167,166
167,154,8,96,151,169,160,168,167
168,155,6,82,152,158,161,169,148
169,156,8,72,153,170,97,168,168
170,157,10,22,154,171,1,121,9
171,71,4,8,155,62,116,170,169
172,158,2,88,156,172,162,171,170
2,7,4,22,157,88,163,172,171
39,39,9,76,99,173,164,173,172
173,159,2,23,158,174,165,98,173
174,160,8,43,159,175,166,174,174
175,161,11,12,160,176,167,175,175
176,162,4,97,132,177,168,176,176
177,163,7,7,161,178,169,177,171
178,164,4,98,162,179,170,178,177
179,165,11,27,28,180,171,179,178
180,166,4,65,163,181,172,180,179
181,167,2,25,164,182,173,50,180
182,168,6,99,165,62,174,181,168
183,169,7,5,166,183,175,182,181
21,53,7,92,167,184,176,183,182
184,170,12,33,168,185,177,184,150
185,171,7,100,169,181,163,185,183
186,172,10,38,170,186,178,186,184
110,173,7,87,90,187,179,98,185
187,174,9,69,171,21,180,177,186
124,121,7,56,5,188,181,187,143
188,175,5,61,17,189,182,188,187
189,176,2,59,69,190,183,189,188
190,177,5,99,172,191,184,190,189
191,178,11,47,52,100,185,191,190
8,3,9,60,173,192,186,72,72
105,179,10,101,174,193,54,34,35
163,151,6,69,175,194,187,192,191
192,180,6,99,165,195,188,193,192
193,181,4,61,49,196,59,194,193
194,182,1,23,176,197,189,195,194
38,183,11,25,177,198,190,196,195
195,72,12,70,45,199,191,197,196
142,121,2,85,169,200,192,198,188
123,120,10,35,178,121,193,199,197
196,184,7,93,179,201,194,200,198
197,185,10,97,53,117,172,201,20
198,186,3,22,180,121,42,202,199
199,187,8,14,181,133,195,203,200
200,2,11,79,182,202,196,150,48
105,179,8,2,183,203,197,204,201
201,188,8,25,184,204,2,205,202
141,189,2,41,185,205,198,206,203
202,190,10,49,186,206,85,207,204
203,191,3,8,187,207,199,208,205
204,192,5,102,188,157,200,209,43
205,193,2,26,166,208,201,210,206
206,194,7,14,189,209,35,84,83
207,195,7,20,190,201,202,186,207
208,196,3,51,191,210,203,211,208
209,86,9,18,186,98,80,212,209
210,197,9,49,40,211,204,213,210
211,198,10,74,192,212,205,214,211
164,125,7,75,107,213,206,119,123
212,199,10,35,178,150,60,215,212
213,200,7,78,105,214,160,216,213
214,201,4,64,193,215,207,217,214
23,23,5,64,135,94,208,218,152
215,202,4,49,54,216,209,219,93
7,203,12,8,194,62,152,220,215
216,204,9,52,195,217,210,221,216
217,205,8,3,196,218,211,222,217
218,206,10,36,197,219,212,223,218
219,207,8,86,198,220,213,218,219
220,208,5,6,199,221,214,224,220
221,209,4,102,61,222,215,198,221
27,27,2,39,16,223,216,225,222
222,210,5,22,200,224,87,226,223
15,15,5,24,201,33,217,227,168
223,211,11,73,202,225,218,228,224
224,115,1,96,203,101,219,81,225
225,212,3,71,204,210,220,229,67
20,20,3,43,205,226,221,230,226
226,213,3,103,206,74,222,231,168
227,214,2,57,207,227,223,232,227
9,9,10,90,100,26,224,233,228
228,215,11,21,208,228,199,234,54
229,176,3,88,209,229,225,235,154
230,216,4,31,210,230,226,236,229
167,23,3,36,211,231,227,237,230
231,217,6,48,212,232,228,238,104
29,28,11,67,213,233,229,34,35
115,218,8,28,214,234,230,119,231
232,219,9,43,215,235,231,239,232
233,186,4,104,216,236,232,240,233
234,220,2,105,217,237,233,241,234
235,221,11,88,163,238,234,242,235
236,222,6,96,73,239,235,243,236
237,223,6,68,218,240,236,244,237
238,224,11,97,219,241,237,245,238
151,141,3,68,220,242,5,246,239
239,225,11,34,221,243,238,247,240
240,226,7,19,222,244,239,248,231
241,227,4,75,223,245,240,249,241
43,42,9,27,87,246,241,250,242
242,14,12,106,224,247,242,229,243
243,228,6,98,225,248,112,130,244
244,229,7,28,226,249,243,251,245
245,230,7,90,81,250,244,252,246
246,231,12,24,227,251,245,86,141
247,186,11,107,228,164,246,253,247
248,232,4,32,165,252,247,36,116
80,77,12,5,42,253,248,254,248
249,233,8,38,116,254,249,107,249
126,122,11,52,229,255,140,255,250
56,234,5,100,230,256,250,256,100
243,228,2,18,231,257,164,257,248
250,235,10,99,232,258,196,258,251
251,236,5,91,233,259,251,259,75
252,165,11,62,234,111,252,260,252
87,82,7,108,27,260,130,155,253
109,106,1,35,235,261,253,261,129
253,237,9,86,236,35,254,120,105
254,177,12,24,227,262,255,98,254
36,36,12,68,237,263,256,84,83
22,22,4,1,160,9,223,111,255
255,238,4,109,238,264,257,262,256
200,2,2,7,239,265,207,263,20
250,235,4,93,240,266,120,26,257
34,239,5,18,241,267,258,124,258
163,151,8,27,242,166,259,35,36
256,240,8,110,243,81,5,264,259
257,241,9,89,99,209,260,265,260
73,70,9,19,47,268,256,266,252
258,242,12,75,244,269,113,267,261
259,243,1,97,245,270,261,268,262
260,244,10,63,246,271,262,269,263
261,245,9,88,247,197,164,74,264
262,246,3,69,248,272,263,227,265
263,247,11,78,249,64,264,270,266
264,248,6,31,250,273,265,271,267
265,249,11,33,251,144,266,272,268
139,250,12,19,252,274,267,273,269
266,251,8,111,253,275,268,274,270
267,252,4,60,224,276,269,275,271
167,154,2,17,254,277,270,256,100
268,253,8,78,106,278,271,276,272
269,51,1,58,255,279,272,277,252
270,254,12,88,200,280,273,278,273
255,238,8,112,256,281,274,279,274
271,255,6,9,257,282,80,280,275
148,138,12,100,258,283,275,281,271
272,256,8,49,259,284,99,282,276
124,121,12,103,260,285,276,283,277
38,257,11,56,261,286,277,284,278
218,206,2,56,262,287,278,285,279
273,258,1,6,119,53,279,286,280
274,259,10,11,71,230,15,3,281
275,260,12,27,263,288,280,287,282
73,119,6,46,84,289,23,288,283
276,261,6,14,264,110,281,289,284
277,262,9,33,36,290,88,290,285
266,263,3,22,265,291,199,291,27
278,264,11,29,106,28,282,292,286
279,256,12,23,266,292,283,293,188
280,265,11,44,267,293,272,294,287
269,51,12,34,268,294,284,266,168
281,196,12,40,269,46,285,295,19
282,29,8,12,270,295,244,296,288
147,137,9,14,95,296,92,62,289
197,185,8,101,271,297,286,297,290
163,151,8,113,272,298,287,298,287
283,155,5,2,30,299,98,299,291
284,165,12,93,224,300,288,246,292
285,266,7,86,150,301,289,300,168
280,113,11,75,273,302,122,20,293
286,267,6,114,274,303,290,286,294
287,268,12,107,275,158,291,137,295
213,200,1,78,276,304,292,15,296
