1,1,1,1,1,1,1,1,1,1
2,2,2,2,2,2,2,2,2,2
1,3,3,3,3,3,3,3,3,3
2,4,4,4,4,1,4,4,4,4
3,5,5,4,5,4,5,5,5,5
4,6,6,2,6,5,6,6,6,6
3,7,7,4,7,6,7,7,7,4
4,8,8,3,7,7,8,8,8,7
1,9,9,4,8,8,6,9,9,8
1,3,4,2,9,9,9,10,10,9
1,10,7,1,10,10,10,11,11,10
3,4,10,5,5,11,11,12,12,11
2,11,11,3,11,12,12,12,13,12
1,12,2,5,12,12,13,13,14,13
5,8,12,3,11,13,14,14,1,1
4,13,13,1,3,14,15,15,15,14
1,8,14,4,13,15,11,12,6,6
1,14,3,3,14,16,16,14,14,13
5,11,15,2,7,17,17,16,16,15
1,15,16,1,13,18,18,17,17,2
2,9,17,2,5,19,19,18,18,16
5,11,18,4,9,20,20,6,19,17
2,16,19,5,13,10,21,19,20,18
5,11,20,3,6,21,22,20,21,19
1,17,21,5,15,22,23,21,2,2
2,18,22,1,16,23,24,22,22,7
1,10,23,4,16,24,2,2,14,13
5,19,24,4,17,24,25,23,23,20
2,14,25,2,13,25,26,24,24,21
1,15,26,4,12,26,27,2,19,17
3,20,23,4,7,6,28,25,21,19
2,10,11,1,10,10,29,26,25,22
2,8,27,1,18,27,30,27,26,23
3,16,28,5,2,28,31,11,15,14
4,21,29,3,4,29,32,15,8,7
3,10,30,1,7,30,26,24,27,15
4,19,5,3,19,19,31,11,28,24
1,19,31,2,20,15,8,8,2,2
1,13,32,5,7,31,3,3,29,25
3,12,33,2,11,32,33,28,30,19
2,12,34,1,21,33,34,8,31,26
3,9,19,4,13,15,35,29,32,27
2,22,35,4,7,6,36,29,14,13
2,5,12,2,17,6,37,30,15,14
2,8,27,5,7,25,38,31,33,28
4,8,25,5,20,34,39,32,9,8
3,5,36,1,14,4,40,33,34,29
1,13,7,5,22,1,41,34,35,30
2,2,15,3,3,35,12,12,14,13
1,7,31,1,20,36,42,35,36,31
3,18,34,5,16,37,43,8,34,29
4,8,37,2,2,2,39,32,37,32
5,17,38,2,16,38,44,11,38,33
5,23,3,4,7,6,45,36,39,18
4,21,39,1,19,39,7,7,40,34
1,16,11,4,5,40,46,35,41,35
2,9,40,5,1,41,38,31,6,6
2,4,29,3,5,40,23,21,42,36
4,22,1,5,11,15,24,22,43,37
4,9,41,3,17,42,47,37,2,2
5,17,42,1,7,28,48,34,44,38
3,19,3,5,17,22,49,38,44,38
3,19,28,2,9,9,50,13,45,2
4,16,43,1,21,33,23,21,46,14
4,21,44,4,6,43,51,39,47,39
4,11,45,1,23,33,7,7,19,17
5,16,32,5,13,3,4,4,48,19
2,19,36,1,18,40,52,5,49,40
4,6,26,2,6,20,53,3,1,1
5,6,29,3,7,44,33,28,22,7
4,7,34,4,3,45,18,17,50,41
3,5,46,4,18,43,51,39,37,32
5,6,47,3,7,16,2,2,41,35
2,13,48,4,3,46,54,40,17,37
2,17,49,5,12,12,55,41,51,42
4,20,34,3,16,26,18,17,12,11
3,11,23,1,15,47,56,42,52,2
3,16,50,3,17,40,4,4,34,43
4,13,20,2,1,4,57,43,9,8
1,19,51,3,14,48,58,44,21,19
1,10,52,4,6,49,59,45,53,23
3,20,53,1,16,3,60,1,54,44
4,3,54,3,11,12,31,11,46,14
2,4,22,5,10,50,57,43,55,45
2,11,11,2,14,51,61,41,55,45
3,12,42,1,8,52,15,15,22,7
5,2,55,5,14,46,8,8,56,17
2,18,41,2,21,53,62,46,23,20
2,14,37,2,8,7,63,47,57,46
2,20,56,2,23,54,64,48,21,19
3,23,29,2,9,9,65,49,58,37
2,5,57,3,24,37,66,50,59,30
1,18,58,4,24,55,9,10,60,47
3,22,46,3,1,33,67,15,61,2
2,24,59,3,7,56,30,27,62,48
5,15,29,3,15,57,68,51,63,49
2,24,60,1,1,1,69,52,64,50
4,14,27,2,3,23,70,53,28,24
5,17,9,4,18,43,42,35,48,19
2,23,61,4,17,50,71,35,18,16
1,15,62,2,16,31,72,54,65,4
3,19,43,5,17,35,73,38,66,51
5,10,62,1,22,35,29,26,67,30
4,7,63,3,24,45,72,54,46,14
2,19,19,2,8,58,74,55,68,52
5,22,16,1,1,59,75,56,34,18
2,1,64,4,7,60,76,16,20,18
5,13,19,4,6,19,25,23,20,18
4,4,65,5,9,33,77,11,69,53
4,3,66,1,5,12,57,43,44,38
3,1,53,3,8,61,64,48,70,45
1,15,20,5,11,30,78,57,34,43
1,17,67,5,19,19,33,28,71,54
1,12,68,3,17,62,42,35,7,4
2,3,69,1,4,63,12,12,6,6
5,9,70,2,15,64,10,11,70,45
3,12,71,3,16,42,29,26,59,30
3,3,55,1,21,61,17,16,9,8
1,5,39,3,18,64,79,44,72,55
5,13,11,5,12,12,80,58,59,30
2,13,24,5,3,15,43,8,33,28
4,14,72,1,5,65,33,28,23,20
4,9,58,1,13,18,28,25,73,56
2,21,73,2,19,9,81,59,74,24
3,10,74,3,17,40,68,51,75,57
2,22,54,4,24,23,82,3,76,30
4,7,35,1,21,33,83,60,34,18
5,22,75,5,14,50,84,29,70,14
5,19,39,4,23,66,1,1,69,53
4,8,7,4,3,65,83,60,2,2
1,19,63,1,21,33,85,37,76,30
5,21,73,2,11,32,49,38,77,51
5,23,29,3,12,54,45,36,68,52
4,18,76,3,8,41,78,57,78,10
1,1,34,2,11,32,82,3,71,54
2,18,13,2,17,67,51,39,79,49
4,8,77,2,16,61,27,2,80,58
2,23,8,2,21,68,6,6,81,59
2,2,72,5,13,10,86,30,82,60
1,9,24,1,8,22,36,29,15,14
3,13,29,1,4,69,87,8,83,61
4,1,78,5,12,12,66,50,1,1
4,4,79,2,24,23,88,53,84,52
1,12,29,2,6,39,75,56,85,62
1,3,69,5,12,12,62,46,37,32
1,17,22,5,18,31,2,2,86,63
4,20,59,5,2,27,12,12,87,64
2,5,80,5,1,41,89,61,86,63
3,9,81,4,1,25,90,56,88,38
5,15,31,4,12,10,84,29,2,2
4,9,44,2,12,70,84,29,17,2
3,21,82,2,12,37,28,25,12,11
5,2,21,1,12,71,91,62,64,50
5,10,13,4,10,54,85,37,14,13
2,8,83,3,17,72,80,58,83,61
4,11,77,1,4,73,60,1,89,46
3,12,82,3,1,37,64,48,90,65
2,20,56,4,18,43,92,30,72,55
2,3,84,2,7,12,93,19,67,30
3,7,3,4,4,1,22,20,53,23
3,12,69,4,7,74,94,2,47,39
4,22,82,3,10,18,1,1,85,62
1,4,85,1,9,45,48,34,36,31
3,14,86,1,10,10,95,36,69,53
1,19,87,3,15,75,96,63,43,37
3,14,35,4,17,29,97,44,27,15
4,14,18,2,2,76,45,36,54,44
3,22,75,2,12,77,92,30,91,24
2,20,88,1,5,52,98,8,24,21
2,13,89,1,14,75,52,5,91,24
5,10,1,1,23,29,60,1,51,42
3,9,79,5,15,55,77,11,80,58
5,21,90,4,2,23,48,34,45,2
1,19,60,5,5,78,72,54,90,65
3,22,91,1,23,79,99,64,75,57
2,13,42,1,15,80,34,8,13,12
2,19,92,2,4,23,56,42,56,17
1,14,23,2,4,23,100,7,44,38
5,8,12,3,7,17,31,11,91,24
4,24,25,5,2,8,68,51,13,12
2,3,78,4,21,81,71,35,92,66
3,1,67,5,6,49,9,10,39,18
2,20,93,1,21,45,87,8,62,48
2,4,50,5,12,64,65,49,71,54
2,9,4,1,18,64,87,8,59,30
2,21,94,4,1,51,64,48,24,21
2,9,95,1,6,59,101,40,84,52
5,12,54,3,22,82,23,21,17,2
4,6,73,4,20,64,84,29,93,67
5,10,5,3,23,83,20,6,36,31
5,2,72,5,7,31,39,32,94,64
3,12,96,5,11,55,93,19,17,37
1,19,32,1,11,50,102,37,15,14
4,21,97,1,19,39,30,57,52,27
4,12,29,5,4,41,35,65,50,41
1,22,42,3,2,84,26,24,63,49
1,9,61,4,11,35,103,41,33,28
2,21,98,2,13,85,104,66,65,4
3,1,86,1,24,50,62,46,95,68
3,17,61,5,2,27,72,54,93,67
1,9,92,2,14,36,87,67,86,63
5,10,58,2,16,86,6,9,83,61
5,2,90,3,16,26,47,37,96,69
5,3,22,4,3,46,99,64,73,56
2,23,88,4,15,19,48,34,85,62
3,22,99,1,21,69,22,20,4,4
5,13,11,5,22,10,105,68,97,46
4,23,12,3,8,42,37,67,82,60
4,2,100,3,14,87,58,44,98,15
1,7,87,2,17,6,25,23,47,39
4,19,101,4,7,62,44,11,5,5
4,7,102,3,10,18,18,17,54,44
1,14,88,5,9,88,16,14,58,37
2,19,33,2,18,37,48,34,48,19
4,22,39,2,18,22,91,62,73,56
3,13,82,1,19,40,21,19,12,11
2,2,40,3,15,89,21,19,80,58
1,4,85,5,8,15,53,3,99,70
1,1,100,1,21,33,5,5,78,10
2,6,84,4,12,10,9,10,54,44
4,22,52,5,1,41,27,2,6,6
2,21,103,1,14,50,27,2,1,1
1,3,46,2,6,37,47,37,85,62
1,12,3,3,10,18,12,12,35,30
2,17,54,4,4,1,106,69,34,29
1,24,64,1,14,39,107,42,52,27
3,17,29,1,15,47,22,20,47,39
1,22,104,5,23,90,30,27,98,15
3,5,102,2,12,71,42,35,100,71
2,1,55,5,21,13,100,7,49,40
1,4,70,3,19,77,20,6,32,27
3,2,57,1,1,91,28,25,101,5
2,20,67,5,18,81,108,58,92,66
5,1,57,1,15,92,109,70,45,2
4,14,67,5,9,33,68,51,92,66
5,18,32,3,22,68,92,30,17,37
3,19,15,5,12,12,59,45,31,26
2,3,29,4,23,66,60,1,67,30
4,21,8,5,6,81,77,11,20,18
3,16,5,1,1,31,52,5,37,32
5,7,100,2,12,29,19,18,89,58
4,8,45,2,7,27,103,41,4,15
2,1,105,2,10,63,55,41,102,72
3,21,87,3,23,93,103,41,8,7
5,4,68,3,20,94,73,38,18,16
2,11,8,2,1,63,62,46,103,73
2,22,83,1,11,50,84,29,8,7
4,3,43,1,12,68,97,44,16,15
1,22,106,1,18,43,45,36,104,8
3,20,62,4,6,95,27,2,74,24
1,14,67,3,22,96,110,71,45,2
4,10,107,1,13,18,79,44,105,52
1,3,108,5,21,13,39,32,84,52
4,11,75,1,9,45,25,23,91,24
5,17,13,5,3,15,111,58,59,30
4,24,109,2,8,29,62,46,43,37
2,6,9,4,16,9,2,2,34,29
5,1,110,5,4,73,55,41,106,62
4,21,27,2,12,3,89,61,54,44
2,16,31,3,17,66,99,64,86,63
1,2,28,3,9,79,100,7,68,52
1,17,104,5,24,41,97,44,79,49
4,6,80,1,1,30,51,39,107,66
1,8,30,4,3,97,93,19,41,35
1,4,41,2,5,69,25,23,89,46
2,20,16,3,14,16,112,7,86,63
3,4,22,5,20,61,113,62,13,12
3,18,5,5,4,37,11,12,28,24
2,20,47,4,17,29,76,16,83,61
2,19,82,1,15,47,8,8,46,14
1,19,86,4,15,71,33,28,97,46
3,13,21,5,18,28,113,62,51,42
3,2,61,3,12,92,37,30,5,5
4,1,45,2,21,9,2,12,66,51
1,17,67,1,9,24,18,17,31,26
5,10,26,1,17,43,48,34,73,56
5,15,102,2,8,33,87,8,75,57
1,2,111,1,10,10,101,40,22,7
2,17,61,2,18,79,13,13,94,64
4,5,10,2,9,83,5,5,96,69
3,18,57,3,7,98,114,72,80,58
3,12,75,4,23,66,109,70,103,73
2,4,109,5,10,16,82,3,32,27
5,19,63,1,19,2,52,5,108,59
3,14,56,2,3,13,82,3,2,2
5,13,88,4,3,87,61,41,74,24
4,22,102,3,16,26,17,16,48,19
4,5,48,4,19,19,110,71,55,45
1,7,101,3,4,50,14,14,45,2
5,7,65,4,8,75,115,13,84,52
1,11,29,2,22,18,108,58,71,54
2,19,51,3,5,58,29,26,35,30
2,11,64,3,15,61,25,23,107,66
4,15,76,2,21,49,22,20,103,73
2,9,73,5,5,11,30,27,20,18
1,24,12,2,22,1,56,42,65,4
5,3,22,5,4,73,60,1,103,73
3,14,30,1,8,99,3,3,9,8
2,19,33,4,22,52,101,40,90,65
3,10,91,3,18,27,101,40,1,1
2,9,34,5,24,70,103,41,65,4
2,17,94,2,12,41,50,13,109,74
4,21,49,2,11,32,80,58,30,19
1,10,50,1,3,48,25,23,37,32
4,16,18,4,4,84,81,59,20,18
2,16,109,1,24,85,27,2,92,66
1,9,69,4,14,87,115,13,35,30
2,14,8,1,13,100,6,6,70,45
3,4,89,3,22,82,43,8,110,26
4,13,85,5,5,11,116,73,105,52
3,1,29,1,23,45,101,40,105,52
