1,1,1,1,1,1,1,1,1,1,1
2,1,1,1,1,1,2,2,1,1,1
3,2,1,1,2,1,3,2,1,1,1
4,3,2,2,3,2,4,3,2,1,2
5,3,3,3,1,1,5,2,3,1,2
6,4,1,1,1,1,2,2,4,1,1
7,5,1,1,1,1,6,2,1,1,1
8,1,4,4,1,1,2,4,1,1,1
9,6,3,3,4,1,4,1,3,2,2
10,7,5,5,5,3,4,2,5,2,1
11,7,2,2,2,4,4,3,3,2,2
12,8,2,2,1,5,7,2,3,1,2
13,2,6,6,2,6,4,2,4,1,2
14,5,1,1,1,1,2,4,1,1,1
14,5,1,1,1,1,2,5,1,1,1
15,5,1,1,1,1,2,2,1,1,1
16,2,7,7,1,2,7,2,6,1,1
17,6,8,7,6,3,4,3,7,1,2
18,5,1,1,1,1,2,5,1,1,1
19,1,1,1,1,7,2,4,1,1,1
20,2,4,4,6,1,8,4,1,1,1
21,1,1,1,7,1,9,4,1,1,1
21,1,1,1,1,1,3,4,1,1,1
22,2,1,1,8,3,2,5,1,1,1
23,9,1,1,1,1,2,4,1,1,1
24,1,1,1,1,1,2,4,1,1,1
25,2,1,1,1,1,2,4,1,1,1
14,1,1,1,1,7,2,4,1,1,1
26,2,7,8,3,8,4,6,8,1,2
27,4,1,1,7,7,2,5,1,1,1
28,2,1,1,1,1,2,4,1,1,1
29,5,1,1,7,1,2,4,1,1,1
30,4,9,9,3,8,4,7,9,1,2
31,9,5,1,1,3,2,4,1,1,1
32,6,4,4,1,1,10,4,1,3,2
33,6,6,9,3,2,4,6,4,1,2
34,3,8,8,8,8,9,7,8,1,2
35,2,1,4,1,1,2,4,1,1,1
36,2,1,5,1,1,2,4,1,1,1
37,2,1,1,7,1,2,4,1,1,1
38,6,6,6,2,6,4,8,9,1,2
39,7,6,6,5,6,4,3,4,3,2
40,4,1,1,1,1,2,4,1,1,1
41,4,1,1,2,1,2,5,1,1,1
42,4,1,1,1,1,2,2,1,1,1
43,1,1,1,1,1,2,4,1,1,1
44,5,5,1,1,1,2,4,1,1,1
45,3,2,2,4,9,1,9,2,4,2
46,1,1,1,1,1,8,4,1,1,1
47,2,1,1,1,1,2,4,1,1,1
48,9,1,1,1,1,2,4,1,1,1
49,1,1,1,1,1,2,4,1,1,1
50,2,1,1,1,1,2,5,1,1,1
51,2,1,1,1,1,2,4,1,1,1
52,5,1,1,1,7,2,5,1,1,1
53,5,1,1,1,1,2,5,1,1,1
54,5,1,1,2,1,2,4,1,1,1
54,4,1,1,1,1,2,4,1,1,1
55,4,1,1,1,1,2,2,1,1,1
56,7,1,5,2,1,2,4,1,1,1
57,4,1,1,1,7,2,5,1,1,1
58,10,3,3,7,6,4,10,7,1,2
59,4,4,4,1,1,2,5,1,1,1
60,9,1,1,1,7,2,4,1,1,1
60,5,1,1,1,7,2,4,1,1,1
61,10,8,5,9,6,1,3,2,3,2
62,5,1,1,1,1,2,5,1,1,1
63,1,1,1,1,1,2,2,1,1,1
50,5,4,4,2,1,2,9,10,1,1
64,4,3,4,1,1,1,5,1,3,1
65,2,1,1,1,1,2,2,1,1,1
66,1,1,1,1,1,2,2,1,1,1
67,5,1,1,1,1,2,5,1,1,1
68,4,1,1,1,1,2,2,10,1,1
69,2,7,2,4,2,4,7,8,1,2
70,5,1,4,1,1,2,2,1,1,1
71,4,1,1,1,1,9,5,1,1,1
72,3,3,3,1,8,4,5,5,3,2
73,6,2,10,4,8,1,7,3,1,2
74,3,2,3,6,4,4,6,10,1,2
75,10,6,2,5,3,4,8,8,3,2
76,5,1,1,1,1,2,5,1,1,1
77,1,1,1,1,1,2,5,1,1,1
78,6,10,7,7,6,3,3,9,1,2
79,2,7,2,8,2,4,3,5,1,2
80,7,2,9,5,6,4,10,8,1,2
81,5,1,1,1,1,2,4,1,1,1
82,2,1,1,8,3,2,4,1,1,1
83,1,1,1,1,1,2,4,1,1,1
84,3,2,2,4,8,4,7,8,1,2
85,2,1,1,1,1,2,5,10,1,1
86,8,8,10,10,8,9,9,1,1,2
87,2,1,1,1,1,2,5,10,1,1
88,4,1,1,1,1,2,5,1,1,1
89,5,1,1,1,1,2,2,1,1,1
90,5,1,1,1,1,2,5,1,1,1
91,4,1,1,1,1,2,2,1,1,1
92,1,1,5,1,1,2,5,1,1,1
93,1,1,5,1,1,2,5,1,1,1
94,5,1,1,7,1,2,5,1,1,1
